bowler,country,negative_rate,no_of_wickets,wickets_per_match,wickets_per_run,no_of_wins,team_score,opponent_mean,winning_contribution,winning_wicket_rate_contribution,bowler_score
CJ Chibhabha,Zimbabwe,-0.7777777777777778,0,0.0,0.0,0,1.5873400606780108,3.1231821329639886,0.0,0.0,1.7611155387303787
PM Seelaar,Netherlands,-0.8666666666666667,8,1.3333333333333333,0.02564102564102564,0,0.37814932067009627,2.1324954938874607,0.0,0.0,1.7609753700152369
RJ Nicol,New Zealand,-0.9620253164556962,1,0.3333333333333333,0.013157894736842105,2,2.5626813744888537,1.5873400606780106,0.0,0.0,1.7418263063301027
CK Kapugedera,Sri Lanka,-1.0,0,0.0,0.0,1,2.793436941636388,2.11230378578024,0.0,0.0,1.7094204867899667
Khurram Chohan,Canada,-0.9261744966442953,6,1.0,0.021739130434782608,0,0.6964285714285714,2.3503684200533232,0.0,0.0,1.7086778212506206
Alok Kapali,Bangladesh,-0.7261904761904762,0,0.0,0.0,0,1.4440838939453895,2.834794365777143,0.0,0.0,1.6672050934647304
NN Odhiambo,Kenya,-0.9520295202952029,6,1.0,0.023255813953488372,0,0.3800949742777997,2.459076139963319,0.0,0.0,1.6335470453578682
LJ Wright,England,-0.8559322033898306,0,0.0,0.0,1,1.3438560516122842,2.9418786819086407,0.0,0.0,1.624558943945984
SC Williams,Zimbabwe,-0.6060606060606061,0,0.0,0.0,1,1.5873400606780108,2.0636577857687697,0.0,0.0,1.610254646207516
N M'shangwe,Zimbabwe,-0.8333333333333334,0,0.0,0.0,1,1.5873400606780108,2.5626813744888537,0.0,0.0,1.5995223161113543
KP Pietersen,England,-0.9758064516129032,1,0.2,0.008264462809917356,2,1.3438560516122842,2.551933573672704,0.0,0.0,1.5912587225689734
CL White,Australia,-1.1666666666666667,0,0.0,0.0,1,3.430887000108968,1.4440838939453895,0.0,0.0,1.581348778367824
KS Williamson,New Zealand,-0.9736842105263158,0,0.0,0.0,2,2.5626813744888537,1.6924018579143236,0.0,0.0,1.5788591230773865
RN ten Doeschate,Netherlands,-1.0030674846625767,7,1.1666666666666667,0.021406727828746176,0,0.37814932067009627,2.1324954938874607,0.0,0.0,1.5686564630963717
TM Odoyo,Kenya,-0.8789808917197452,3,0.75,0.021739130434782608,0,0.3800949742777997,2.593419959366379,0.0,0.0,1.56863191266964
Zahid Hussain,Canada,-0.8,2,1.0,0.020833333333333332,0,0.6964285714285714,1.7375346260387812,0.0,0.0,1.5184591552685478
A van der Merwe,Ireland,-0.6166666666666667,0,0.0,0.0,1,1.7375346260387812,0.6964285714285714,0.016129032258064516,0.10526315789473684,1.5174359057260067
Junaid Siddiqui,Canada,-0.826530612244898,2,1.0,0.024691358024691357,0,0.6964285714285714,1.7375346260387812,0.0,0.0,1.5150050554867645
SG Borthwick,England,-1.2291666666666667,0,0.0,0.0,0,1.3438560516122842,3.597670796424259,0.0,0.0,1.509756621225017
SO Ngoche,Kenya,-1.0,1,0.5,0.011764705882352941,0,0.3800949742777997,3.2385599165377554,0.0,0.0,1.5090817739113072
BRM Taylor,Zimbabwe,-1.2777777777777777,0,0.0,0.0,0,1.5873400606780108,3.430887000108968,0.0,0.0,1.4983259653721357
Mudassar Bukhari,Netherlands,-0.89419795221843,5,0.8333333333333334,0.019083969465648856,0,0.37814932067009627,2.1324954938874607,0.0,0.0,1.4803001182080573
NO Miller,West Indies,-0.9166666666666666,0,0.0,0.0,2,2.11230378578024,1.636373629448422,0.0,0.0,1.4662384831022888
E Otieno,Kenya,-1.0891472868217054,5,0.8333333333333334,0.017793594306049824,0,0.3800949742777997,2.459076139963319,0.0,0.0,1.4358060809579452
Younis Khan,Pakistan,-1.5714285714285714,0,0.0,0.0,1,3.6836828914391235,1.5873400606780108,0.0,0.0,1.4130535741618018
LPC Silva,Sri Lanka,-0.6842105263157895,0,0.0,0.0,1,2.793436941636388,0.3800949742777997,0.0,0.0,1.4098781013172856
TLW Cooper,Netherlands,-0.9393939393939394,4,0.6666666666666666,0.025806451612903226,0,0.37814932067009627,2.1324954938874607,0.0,0.0,1.3967338039147315
JK Kamande,Kenya,-1.08125,3,0.6,0.017341040462427744,0,0.3800949742777997,2.633423355820381,0.0,0.0,1.3691604497902587
PW Borren,Netherlands,-0.9537037037037037,2,0.6666666666666666,0.019417475728155338,0,0.37814932067009627,2.2597631054694767,0.0,0.0,1.354060800753068
Shuvagata Hom,Bangladesh,-0.75,0,0.0,0.0,1,1.4440838939453895,1.5873400606780108,0.0,0.0,1.3202690835739863
BP Kruger,Netherlands,-1.0952380952380953,0,0.0,0.0,0,0.37814932067009627,3.597670796424259,0.0,0.0,1.3129470871704951
JO Ngoche,Kenya,-0.8771929824561403,2,0.6666666666666666,0.013333333333333334,0,0.3800949742777997,1.9048852107385166,0.0,0.0,1.277356133666717
AS Hansra,Canada,-1.0056818181818181,2,0.3333333333333333,0.011299435028248588,1,0.6964285714285714,2.1241284780931595,0.0,0.0,1.2763252417494164
T Panyangara,Zimbabwe,-1.2916666666666667,0,0.0,0.0,0,1.5873400606780108,2.678059158062621,0.0,0.0,1.2605570746557027
PJ Ongondo,Kenya,-1.0121951219512195,1,0.5,0.012048192771084338,0,0.3800949742777997,2.1903885011571993,0.0,0.0,1.1842517114841995
SO Tikolo,Kenya,-0.9147286821705426,1,0.3333333333333333,0.00847457627118644,0,0.3800949742777997,1.9891505078485683,0.0,0.0,1.1228695988386983
SHT Kandamby,Sri Lanka,-1.5,0,0.0,0.0,1,2.793436941636388,1.3438560516122842,0.0,0.0,1.1208782383711964
CO Obuya,Kenya,-1.0810810810810811,1,0.2,0.0125,0,0.3800949742777997,2.4383550930582123,0.0,0.0,1.1120812608829107
BP Loots,Netherlands,-1.223529411764706,2,0.5,0.009615384615384616,0,0.37814932067009627,1.9383045682387785,0.0,0.0,0.9699116807844446
BA Westdijk,Netherlands,-1.2054794520547945,1,0.3333333333333333,0.005681818181818182,0,0.37814932067009627,2.0052278823054444,0.0,0.0,0.9090014775610795
Adeel Raja,Netherlands,-0.8333333333333334,0,0.0,0.0,0,0.37814932067009627,1.5908092599920853,0.0,0.0,0.8919083861235476
H Patel,Canada,-1.4054054054054055,0,0.0,0.0,0,0.6964285714285714,2.30198541739551,0.0,0.0,0.7962313106676364
PA Desai,Canada,-1.1111111111111112,0,0.0,0.0,1,0.6964285714285714,0.3800949742777997,0.0,0.0,0.47158946372158517
