bowler,country,negative_rate,no_of_wickets,wickets_per_match,wickets_per_run,no_of_wins,team_score,opponent_mean,winning_contribution,winning_wicket_rate_contribution,bowler_score
BRM Taylor,Zimbabwe,-0.9921259842519685,1,0.1111111111111111,0.007936507936507936,2,1.1291301904392212,1.9580699780740605,0.0,0.0,1.7749987558628202
LRPL Taylor,New Zealand,-0.25,0,0.0,0.0,0,1.7315254917466654,1.2643942209159602,0.0,0.0,1.732559191797173
H Patel,Canada,-0.47368421052631576,1,1.0,0.05555555555555555,0,0.8782404572361706,0.0,0.0,0.0,1.7110370752104904
Shahadat Hossain,Bangladesh,-0.9782608695652174,1,0.3333333333333333,0.007407407407407408,0,1.2643942209159602,1.7315254917466654,0.0,0.0,1.6820338764613254
RD Berrington,Scotland,-1.12,0,0.0,0.0,1,1.626689191600398,1.7111962338539188,0.0,0.0,1.6776395392904901
CJ Chibhabha,Zimbabwe,-1.205128205128205,0,0.0,0.0,1,1.1291301904392212,2.3940651668759445,0.0,0.0,1.6641312866563944
MM Iqbal,Scotland,-1.3611111111111112,0,0.0,0.0,0,1.626689191600398,1.7111962338539188,0.0,0.0,1.5519252535762047
Nawroz Mangal,Afghanistan,-1.4,0,0.0,0.0,0,1.7111962338539188,1.626689191600398,0.0,0.0,1.5504985070186035
MMA Jonkman,Netherlands,-0.8076923076923077,1,1.0,0.047619047619047616,0,0.8219024290671566,0.0,0.0,0.0,1.5404493190207478
JD Ryder,New Zealand,-1.0526315789473684,0,0.0,0.0,0,1.7315254917466654,1.2643942209159602,0.0,0.0,1.535996356136593
JD Nel,Scotland,-1.5,0,0.0,0.0,0,1.626689191600398,1.7111962338539188,0.0,0.0,1.5179116481340276
S Matsikenyeri,Zimbabwe,-0.5714285714285714,0,0.0,0.0,0,1.1291301904392212,1.5858432012749222,0.0,0.0,1.5127184250080579
HS Baidwan,Canada,-0.5166666666666667,1,1.0,0.03225806451612903,0,0.8782404572361706,0.0,0.0,0.0,1.5048118346898343
Nazmul Hossain,Bangladesh,-1.4107142857142858,0,0.0,0.0,0,1.2643942209159602,1.7315254917466654,0.0,0.0,1.4035443348218277
Rizwan Cheema,Canada,-0.5833333333333334,0,0.0,0.0,0,0.8782404572361706,0.0,0.0,0.0,0.9404905351150783
TLW Cooper,Netherlands,-0.6,0,0.0,0.0,0,0.8219024290671566,0.0,0.0,0.0,0.9142857142857144
AS Hansra,Canada,-0.7368421052631579,0,0.0,0.0,0,0.8782404572361706,0.0,0.0,0.0,0.9028965501526723
PM Seelaar,Netherlands,-0.7666666666666667,0,0.0,0.0,0,0.8219024290671566,0.0,0.0,0.0,0.8734693877551021
Mudassar Bukhari,Netherlands,-0.7916666666666666,0,0.0,0.0,0,0.8219024290671566,0.0,0.0,0.0,0.8673469387755103
U Bhatti,Canada,-1.05,0,0.0,0.0,0,0.8782404572361706,0.0,0.0,0.0,0.8262048208293641
CK Hooper,Canada,-1.1,0,0.0,0.0,0,0.8782404572361706,0.0,0.0,0.0,0.8139599228701803
BP Loots,Netherlands,-1.0555555555555556,0,0.0,0.0,0,0.8219024290671566,0.0,0.0,0.0,0.8027210884353742
PW Borren,Netherlands,-1.25,0,0.0,0.0,0,0.8219024290671566,0.0,0.0,0.0,0.7551020408163266
Adeel Raja,Netherlands,-4.333333333333333,0,0.0,0.0,0,0.8219024290671566,0.0,0.0,0.0,0.0
