bowler,country,negative_rate,no_of_wickets,wickets_per_match,wickets_per_run,no_of_wins,team_score,opponent_mean,winning_contribution,winning_wicket_rate_contribution,bowler_score
SR Tendulkar,India,-2.0,0,0.0,0.0,1,2.5979484699384607,2.45171658181731,0.0,0.0,1.6239360564675498
CS MacLeod,Scotland,-0.96,3,1.0,0.020833333333333332,0,0.3735985533453888,2.165264519113504,0.0,0.0,1.588182878544806
RR Watson,Scotland,-0.7888888888888889,1,0.5,0.014084507042253521,0,0.3735985533453888,2.2936828013513324,0.0,0.0,1.5787969927856547
SC Williams,Zimbabwe,-1.0344827586206897,0,0.0,0.0,0,0.7403100775193798,2.6887458471760795,0.0,0.0,1.5587521030494664
NL McCullum,New Zealand,-0.9333333333333333,0,0.0,0.0,0,1.546239638039496,1.7163286811953795,0.0,0.0,1.5586388136672573
JK Kamande,Kenya,-0.6578947368421053,1,0.5,0.04,0,0.7283800832667479,1.5169964394353561,0.0,0.0,1.5551405906150333
CH Gayle,West Indies,-1.1176470588235294,0,0.0,0.0,2,0.7114025411346577,1.8455640061931942,0.03333333333333333,0.05,1.5431208870241313
E Katchay,Canada,-1.2777777777777777,0,0.0,0.0,1,2.2936828013513324,0.3735985533453888,0.03571428571428571,0.1,1.5429132373021959
FH Edwards,West Indies,-1.112781954887218,1,0.25,0.006756756756756757,1,0.7114025411346577,1.4693717743205612,0.03333333333333333,0.1,1.5397599777482542
MN Waller,Zimbabwe,-1.1604938271604939,0,0.0,0.0,1,0.7403100775193798,2.6887458471760795,0.0,0.0,1.5357770408729525
Younis Khan,Pakistan,-1.0769230769230769,0,0.0,0.0,0,1.6409731275495183,1.7916842348412405,0.0,0.0,1.5346031932620814
NT Pascal,West Indies,-1.1111111111111112,0,0.0,0.0,0,0.7114025411346577,2.6887458471760795,0.0,0.0,1.50221776912182
Samiullah Shenwari,Afghanistan,-0.6153846153846154,0,0.0,0.0,1,2.0368462368756752,0.3735985533453888,0.0,0.0,1.4908355578020331
RL Bhudia,Kenya,-0.4791666666666667,1,1.0,0.043478260869565216,0,0.7283800832667479,0.7403100775193798,0.0,0.0,1.485680299466537
MM Iqbal,Scotland,-1.021978021978022,2,1.0,0.021505376344086023,0,0.3735985533453888,2.0368462368756752,0.0,0.0,1.4827132330413382
SHT Kandamby,Sri Lanka,-1.36,0,0.0,0.0,0,1.7916842348412405,1.9283870785091584,0.0,0.0,1.4697234990876742
PJ Ongondo,Kenya,-1.0746268656716418,2,1.0,0.027777777777777776,0,0.7283800832667479,1.5169964394353561,0.0,0.0,1.4033841416001396
HA Varaiya,Kenya,-1.09375,0,0.0,0.0,0,0.7283800832667479,2.2936828013513324,0.0,0.0,1.3745538149859136
Mohammad Nabi,Afghanistan,-0.82,0,0.0,0.0,1,2.0368462368756752,0.3735985533453888,0.0,0.0,1.3680663270328024
GD Drummond,Scotland,-0.7868852459016393,0,0.0,0.0,0,0.3735985533453888,2.0368462368756752,0.0,0.0,1.3353036005444503
JD Nel,Scotland,-0.9775280898876404,0,0.0,0.0,0,0.3735985533453888,2.2936828013513324,0.0,0.0,1.314717185374624
SJ Harmison,England,-0.7580645161290323,0,0.0,0.0,1,1.4437491530809163,0.7114025411346577,0.0,0.0,1.3119920163107466
RM Haq,Scotland,-0.8392857142857143,0,0.0,0.0,0,0.3735985533453888,2.0368462368756752,0.0,0.0,1.3038633195140052
NN Odhiambo,Kenya,-1.1176470588235294,1,0.5,0.010526315789473684,0,0.7283800832667479,1.5169964394353561,0.0,0.0,1.2203418290051262
SO Tikolo,Kenya,-0.8775510204081632,1,1.0,0.023255813953488372,0,0.7283800832667479,0.7403100775193798,0.0,0.0,1.2062047933894855
TL Best,West Indies,-1.1111111111111112,0,0.0,0.0,0,0.7114025411346577,1.6409731275495183,0.0,0.0,1.1195606553922155
GJ Batty,England,-1.0555555555555556,0,0.0,0.0,0,1.4437491530809163,0.7114025411346577,0.0,0.0,1.0808658137074643
CO Obuya,Kenya,-0.8032786885245902,0,0.0,0.0,0,0.7283800832667479,0.7403100775193798,0.0,0.0,0.9815292918853799
