match_id,match_date,team,opponent,location,runs_scored,opponent_base,opponent_trend,opponent_trend_predict,opponent_mean,location_base,location_trend,location_trend_predict,location_mean,current_base,current_trend,current_trend_predict,current_mean,is_train,noise
749773,2014-10-24,South Africa,New Zealand,Mount Maunganui,282,188.33333333333334,7.499999999999997,218.33333333333334,203.33333333333334,345.59999999999997,-21.400000000000002,217.19999999999996,281.4,345.59999999999997,-21.400000000000002,217.19999999999996,281.4,True,False
792289,2014-11-02,India,Sri Lanka,Cuttack,363,292.8,-10.000000000000004,232.79999999999998,262.8,245.1,10.300000000000002,306.9,276.0,245.1,10.300000000000002,306.9,276.0,True,False
792291,2014-11-06,Sri Lanka,India,Ahmedabad,274,275.3,-7.300000000000002,231.5,253.4,147.6,30.8,332.4,240.0,147.6,30.8,332.4,240.0,True,False
792293,2014-11-09,Sri Lanka,India,Hyderabad,242,231.2,6.600000000000002,270.8,251.0,116.39999999999998,42.400000000000006,370.8,243.6,116.39999999999998,42.400000000000006,370.8,243.6,True,False
792295,2014-11-13,India,Sri Lanka,Kolkata,404,207.4,22.400000000000006,341.80000000000007,274.6,271.0,0.0,271.0,271.0,208.1,28.300000000000004,377.9,293.0,True,False
754723,2014-11-14,Australia,South Africa,Perth,300,206.7,15.100000000000007,297.3,252.0,209.60000000000002,12.399999999999999,284.0,246.8,233.70000000000002,1.7000000000000002,243.9,238.8,True,False
792297,2014-11-16,Sri Lanka,India,Ranchi,286,234.79999999999998,4.8,263.59999999999997,249.2,311.3,-10.9,245.9,278.6,311.3,-10.9,245.9,278.6,True,False
754725,2014-11-16,Australia,South Africa,Perth,154,320.6,-11.600000000000001,251.0,285.8,260.70000000000005,3.3000000000000016,280.50000000000006,270.6,242.0,5.0,272.0,257.0,True,False
754727,2014-11-19,Australia,South Africa,Canberra,329,354.4,-32.800000000000004,157.59999999999997,256.0,329.0,0.0,329.0,329.0,255.70000000000002,-8.100000000000001,207.10000000000002,231.4,True,False
760787,2014-11-21,Bangladesh,Zimbabwe,Chittagong,281,206.7,11.700000000000003,276.9,241.8,289.5,-12.100000000000003,216.89999999999998,253.2,289.5,-12.100000000000003,216.89999999999998,253.2,True,False
754729,2014-11-21,South Africa,Australia,Melbourne Cricket Ground,267,319.20000000000005,-11.8,248.40000000000003,283.8,282.0,-4.0,258.0,270.0,282.0,-4.0,258.0,270.0,True,False
760789,2014-11-23,Bangladesh,Zimbabwe,Chittagong,251,250.2,3.400000000000001,270.6,260.4,281.0,0.0,281.0,281.0,292.9,-10.500000000000002,229.89999999999998,261.4,True,False
760791,2014-11-26,Bangladesh,Zimbabwe,Mirpur,297,262.1,-0.7000000000000002,257.90000000000003,260.0,238.9,3.3,258.7,248.8,277.7,-7.3,233.89999999999998,255.8,True,False
750663,2014-11-26,Sri Lanka,England,Colombo,317,248.60000000000002,-6.6000000000000005,209.00000000000003,228.8,232.79999999999995,16.200000000000006,330.0,281.4,284.8,-3.000000000000001,266.8,275.8,True,False
760793,2014-11-28,Bangladesh,Zimbabwe,Mirpur,256,237.4,9.400000000000002,293.8,265.6,243.60000000000002,6.400000000000001,282.0,262.8,184.0,22.0,316.0,250.0,True,False
803795,2014-11-28,Afghanistan,United Arab Emirates,Dubai,248,302.0,0.0,302.0,302.0,213.9,10.700000000000001,278.1,246.0,213.9,10.700000000000001,278.1,246.0,True,False
750665,2014-11-29,England,Sri Lanka,Colombo,185,242.9,2.7000000000000015,259.1,251.0,229.0,0.0,229.0,229.0,259.1,-3.1000000000000028,240.5,249.8,True,False
803797,2014-11-30,Afghanistan,United Arab Emirates,Dubai,280,356.0,-53.999999999999986,194.00000000000006,275.0,248.0,0.0,248.0,248.0,204.3,13.500000000000004,285.30000000000007,244.8,True,False
760795,2014-12-01,Zimbabwe,Bangladesh,Mirpur,128,195.7,3.900000000000001,219.1,207.4,146.6,13.400000000000004,227.0,186.8,158.89999999999998,8.100000000000001,207.5,183.2,True,False
750669,2014-12-07,England,Sri Lanka,Colombo,265,293.5,-17.1,190.89999999999998,242.2,273.0,-43.99999999999999,141.00000000000003,207.0,226.5,-0.10000000000000028,225.9,226.2,True,False
742619,2014-12-08,New Zealand,Pakistan,Dubai International Cricket Stadium,246,248.4,9.800000000000002,307.20000000000005,277.8,202.39999999999998,16.800000000000008,303.20000000000005,252.8,202.39999999999998,16.800000000000008,303.20000000000005,252.8,True,False
750671,2014-12-10,Sri Lanka,England,Pallekele International Cricket Stadium,239,231.8,6.0,267.8,249.8,289.0,-9.1,243.5,266.25,278.0,2.6,293.6,285.8,True,False
742621,2014-12-12,Pakistan,New Zealand,Sharjah Cricket Stadium,252,218.2,7.600000000000003,263.8,241.0,145.2,37.60000000000001,370.80000000000007,258.0,314.4,-19.400000000000002,197.99999999999997,256.2,True,False
750673,2014-12-13,Sri Lanka,England,Pallekele International Cricket Stadium,292,171.0,21.6,300.6,235.8,290.8,-10.000000000000004,230.79999999999998,260.8,270.1,0.4999999999999998,273.1,271.6,True,False
742623,2014-12-14,Pakistan,New Zealand,Sharjah Cricket Stadium,364,222.60000000000002,7.400000000000001,267.0,244.8,211.39999999999998,19.000000000000004,325.4,268.4,239.3,0.7000000000000002,243.5,241.4,True,False
750675,2014-12-16,Sri Lanka,England,Colombo,302,126.29999999999998,38.900000000000006,359.70000000000005,243.0,260.79999999999995,11.800000000000002,331.59999999999997,296.2,259.3,5.300000000000001,291.1,275.2,True,False
742625,2014-12-17,New Zealand,Pakistan,Abu Dhabi,299,233.39999999999998,11.000000000000004,299.4,266.4,394.99999999999994,-91.99999999999997,119.00000000000006,257.0,311.6,-13.600000000000003,230.0,270.8,True,False
742627,2014-12-19,New Zealand,Pakistan,Abu Dhabi,275,281.3,0.900000000000001,286.70000000000005,284.0,275.0,-1.9999999999999956,267.0,271.0,286.9,-4.300000000000001,261.09999999999997,274.0,True,False
812623,2015-01-08,Scotland,Afghanistan,Dubai,237,224.0,0.0,224.0,224.0,253.29999999999998,-5.700000000000001,219.09999999999997,236.2,253.29999999999998,-5.700000000000001,219.09999999999997,236.2,True,False
749781,2015-01-11,Sri Lanka,New Zealand,Christchurch,218,315.6,-27.200000000000006,152.39999999999998,234.0,285.09999999999997,0.7000000000000003,289.29999999999995,287.2,285.09999999999997,0.7000000000000003,289.29999999999995,287.2,True,False
810829,2015-01-12,Scotland,Ireland,Dubai International Cricket Stadium,216,233.0,-8.400000000000004,190.99999999999997,212.0,266.40000000000003,-9.200000000000003,211.20000000000002,238.8,266.40000000000003,-9.200000000000003,211.20000000000002,238.8,True,False
812645,2015-01-14,Scotland,Afghanistan,Abu Dhabi,213,211.0,12.999999999999993,249.99999999999997,230.5,292.90000000000003,-18.500000000000007,181.89999999999998,237.4,292.90000000000003,-18.500000000000007,181.89999999999998,237.4,True,False
749783,2015-01-15,New Zealand,Sri Lanka,Hamilton,248,268.0,-12.900000000000006,203.49999999999997,235.75,245.0,0.0,245.0,245.0,266.70000000000005,1.3000000000000005,274.50000000000006,270.6,True,False
754751,2015-01-16,England,Australia,Sydney Cricket Ground,234,259.0,6.800000000000002,299.8,279.4,277.5,-2.800000000000002,263.5,270.5,218.9,5.5,251.9,235.4,True,False
810833,2015-01-17,Afghanistan,Ireland,Dubai International Cricket Stadium,246,284.6,-5.200000000000001,253.4,269.0,284.6,-5.200000000000001,253.4,269.0,284.6,-5.200000000000001,253.4,269.0,True,True
722341,2015-01-18,South Africa,West Indies,Johannesburg,439,371.50000000000006,-35.100000000000016,195.99999999999997,283.75,291.6666666666667,22.999999999999993,383.66666666666663,337.6666666666667,240.3,7.1000000000000005,282.90000000000003,261.6,True,False
754749,2015-01-18,India,Australia,Melbourne Cricket Ground,267,233.90000000000003,19.9,353.3,293.6,195.60000000000002,41.8,446.4,321.0,195.60000000000002,41.8,446.4,321.0,True,False
749787,2015-01-20,Sri Lanka,New Zealand,Nelson,276,291.20000000000005,-22.000000000000007,159.2,225.2,314.1,-13.499999999999998,233.10000000000002,273.6,314.1,-13.499999999999998,233.10000000000002,273.6,True,False
754753,2015-01-20,India,England,Brisbane,153,358.3,-38.70000000000001,126.09999999999997,242.2,258.0,0.0,258.0,258.0,300.79999999999995,8.200000000000001,349.99999999999994,325.4,True,False
722343,2015-01-21,West Indies,South Africa,East London,122,279.7,-7.1000000000000005,237.1,258.4,181.89999999999998,28.300000000000008,351.70000000000005,266.8,181.89999999999998,28.300000000000008,351.70000000000005,266.8,True,False
749789,2015-01-23,New Zealand,Sri Lanka,Dunedin,360,250.2,-4.000000000000001,226.2,238.2,248.0,0.0,248.0,248.0,240.10000000000002,6.500000000000003,279.1,259.6,True,False
754755,2015-01-23,England,Australia,Hobart,303,288.59999999999997,-5.4,256.19999999999993,272.4,228.70000000000002,2.7,244.90000000000003,236.8,228.70000000000002,2.7,244.90000000000003,236.8,True,False
722345,2015-01-25,South Africa,West Indies,Port Elizabeth,262,274.3,13.500000000000005,355.30000000000007,314.8,216.0,8.400000000000004,258.0,237.0,174.39999999999998,41.20000000000001,421.6,298.0,True,False
749791,2015-01-25,New Zealand,Sri Lanka,Dunedin,315,222.59999999999997,14.600000000000007,310.2,266.4,136.00000000000009,111.99999999999994,471.9999999999999,304.0,232.5,17.700000000000003,338.70000000000005,285.6,True,False
722347,2015-01-28,South Africa,West Indies,Centurion,361,250.1,15.300000000000002,341.9,296.0,466.33333333333326,-70.99999999999997,182.33333333333337,324.3333333333333,262.49999999999994,13.900000000000007,345.9,304.2,True,False
749793,2015-01-29,Sri Lanka,New Zealand,Wellington,287,200.7,7.300000000000002,244.5,222.6,265.4,-5.466097695102953e-16,265.4,265.4,265.4,-5.466097695102953e-16,265.4,265.4,True,False
754759,2015-01-30,India,England,Perth,200,330.40000000000003,-39.20000000000001,95.19999999999999,212.8,438.4,-45.0,168.39999999999998,303.4,438.4,-45.0,168.39999999999998,303.4,True,False
749795,2015-01-31,Pakistan,New Zealand,Wellington,210,128.49999999999997,43.900000000000006,391.9,260.2,124.0,0.0,124.0,124.0,200.6,22.400000000000006,335.0,267.8,True,False
754761,2015-02-01,Australia,England,Perth,278,246.3,1.7000000000000017,256.5,251.4,300.3,-18.10000000000001,191.69999999999996,246.0,232.5,7.1000000000000005,275.1,253.8,True,False
749797,2015-02-03,New Zealand,Pakistan,Napier,369,309.1,-7.500000000000002,264.1,286.6,298.4,-4.400000000000001,272.0,285.2,264.29999999999995,11.700000000000003,334.5,299.4,True,False
656399,2015-02-14,New Zealand,Sri Lanka,Christchurch,331,149.69999999999996,38.900000000000006,383.1,266.4,236.89999999999995,25.50000000000001,389.9,313.4,236.89999999999995,25.50000000000001,389.9,313.4,True,False
656401,2015-02-14,Australia,England,Melbourne Cricket Ground,342,292.2,-8.400000000000004,241.79999999999995,267.0,274.5,1.6999999999999997,284.7,279.6,221.49999999999997,12.300000000000002,295.29999999999995,258.4,True,False
656403,2015-02-15,South Africa,Zimbabwe,Hamilton,339,393.6,-33.400000000000006,193.2,293.4,276.29999999999995,15.300000000000002,368.09999999999997,322.2,276.29999999999995,15.300000000000002,368.09999999999997,322.2,True,False
656405,2015-02-15,India,Pakistan,Adelaide Oval,300,307.1,-21.900000000000002,175.70000000000002,241.4,450.50000000000006,-57.700000000000024,104.2999999999999,277.4,450.50000000000006,-57.700000000000024,104.2999999999999,277.4,True,False
656407,2015-02-16,West Indies,Ireland,Nelson,304,275.0,0.0,275.0,275.0,237.4,-1.0980938273975896e-15,237.4,237.4,237.4,-1.0980938273975896e-15,237.4,237.4,True,False
656409,2015-02-17,Scotland,New Zealand,Dunedin,142,188.70000000000002,7.700000000000001,234.90000000000003,211.8,188.70000000000002,7.700000000000001,234.90000000000003,211.8,188.70000000000002,7.700000000000001,234.90000000000003,211.8,True,True
656411,2015-02-18,Bangladesh,Afghanistan,Canberra,267,232.19999999999996,9.400000000000004,288.59999999999997,260.4,232.19999999999996,9.400000000000004,288.59999999999997,260.4,232.19999999999996,9.400000000000004,288.59999999999997,260.4,True,True
656415,2015-02-20,England,New Zealand,Wellington,123,194.9,7.500000000000001,239.9,217.4,130.0,0.0,130.0,130.0,236.09999999999997,6.700000000000003,276.29999999999995,256.2,True,False
656417,2015-02-21,West Indies,Pakistan,Christchurch,310,201.0,5.4,233.4,217.2,297.0,-10.200000000000001,235.8,266.4,297.0,-10.200000000000001,235.8,266.4,True,False
656423,2015-02-22,India,South Africa,Melbourne Cricket Ground,307,314.9,-3.900000000000001,291.5,303.2,267.0,0.0,267.0,267.0,347.3,-27.5,182.3,264.8,True,False
656421,2015-02-22,Afghanistan,Sri Lanka,Dunedin,232,257.5,0.10000000000000009,258.1,257.8,257.5,0.10000000000000009,258.1,257.8,257.5,0.10000000000000009,258.1,257.8,True,True
656425,2015-02-23,England,Scotland,Christchurch,303,247.8,-8.600000000000001,196.2,222.0,247.8,-8.600000000000001,196.2,222.0,247.8,-8.600000000000001,196.2,222.0,True,True
656429,2015-02-25,United Arab Emirates,Ireland,Brisbane,278,285.0,0.0,285.0,285.0,285.0,0.0,285.0,285.0,285.0,0.0,285.0,285.0,True,True
656433,2015-02-26,Sri Lanka,Bangladesh,Melbourne Cricket Ground,332,267.90000000000003,-5.300000000000003,236.10000000000002,252.0,204.0,16.999999999999996,255.0,229.5,285.8,-3.6,264.2,275.0,True,False
656431,2015-02-26,Scotland,Afghanistan,Dunedin,210,235.66666666666666,-5.499999999999999,213.66666666666666,224.66666666666666,142.0,0.0,142.0,142.0,260.40000000000003,-18.200000000000006,151.2,205.8,True,False
656435,2015-02-27,South Africa,West Indies,Sydney Cricket Ground,408,269.2,16.000000000000004,365.20000000000005,317.2,313.8,6.599999999999999,353.4,333.6,313.8,6.599999999999999,353.4,333.6,True,False
656439,2015-02-28,United Arab Emirates,India,Perth,102,292.0,-6.9999999999999964,271.0,281.5,292.0,-6.9999999999999964,271.0,281.5,292.0,-6.9999999999999964,271.0,281.5,True,True
656437,2015-02-28,Australia,New Zealand,Auckland,151,221.0,10.600000000000001,284.6,252.8,336.0,0.0,336.0,336.0,218.20000000000002,20.800000000000004,343.00000000000006,280.6,True,False
656443,2015-03-01,Pakistan,Zimbabwe,Brisbane,235,247.5,5.5,280.5,264.0,274.0,0.0,274.0,274.0,245.49999999999997,4.900000000000002,274.9,260.2,True,False
656441,2015-03-01,England,Sri Lanka,Wellington,309,280.2,-11.400000000000002,211.79999999999998,246.0,137.0,-6.9999999999999964,116.00000000000001,126.5,256.09999999999997,-3.4999999999999996,235.09999999999997,245.6,True,False
656445,2015-03-03,South Africa,Ireland,Canberra,411,74.00000000000009,98.99999999999994,370.9999999999999,222.5,357.3,1.5000000000000018,366.3,361.8,357.3,1.5000000000000018,366.3,361.8,True,False
656449,2015-03-04,Australia,Afghanistan,Perth,417,272.0,0.0,272.0,272.0,251.20000000000002,-1.7999999999999996,240.40000000000003,245.8,248.70000000000002,0.6999999999999992,252.9,250.8,True,False
656447,2015-03-04,Pakistan,United Arab Emirates,Napier,339,255.79999999999998,-0.19999999999999993,254.6,255.2,255.79999999999998,-0.19999999999999993,254.6,255.2,255.79999999999998,-0.19999999999999993,254.6,255.2,True,True
656451,2015-03-05,Scotland,Bangladesh,Nelson,318,242.0,-12.8,165.2,203.6,242.0,-12.8,165.2,203.6,242.0,-12.8,165.2,203.6,True,True
656453,2015-03-06,West Indies,India,Perth,182,212.0,15.200000000000003,303.20000000000005,257.6,70.0,0.0,70.0,70.0,300.9,-7.300000000000002,257.09999999999997,279.0,True,False
656457,2015-03-07,Ireland,Zimbabwe,Hobart,331,238.4,-1.0000000000000002,232.4,235.4,238.4,-1.0000000000000002,232.4,235.4,238.4,-1.0000000000000002,232.4,235.4,True,True
656459,2015-03-08,Afghanistan,New Zealand,Napier,186,269.8,-5.600000000000001,236.2,253.0,269.8,-5.600000000000001,236.2,253.0,269.8,-5.600000000000001,236.2,253.0,True,True
656461,2015-03-08,Australia,Sri Lanka,Sydney Cricket Ground,376,265.1,-19.900000000000006,145.7,205.4,258.40000000000003,2.4000000000000004,272.8,265.6,288.7,4.899999999999999,318.09999999999997,303.4,True,False
656463,2015-03-09,Bangladesh,England,Adelaide Oval,275,161.0,20.800000000000004,285.8,223.4,277.29999999999995,-2.300000000000001,263.49999999999994,270.4,277.29999999999995,-2.300000000000001,263.49999999999994,270.4,True,False
656465,2015-03-10,Ireland,India,Hamilton,259,207.0,0.0,207.0,207.0,207.2,16.200000000000003,304.4,255.8,207.2,16.200000000000003,304.4,255.8,True,False
656467,2015-03-11,Sri Lanka,Scotland,Hobart,363,244.3,12.900000000000002,321.70000000000005,283.0,38.00000000000006,140.99999999999997,460.99999999999994,249.5,244.3,12.900000000000002,321.70000000000005,283.0,True,True
656469,2015-03-12,South Africa,United Arab Emirates,Wellington,341,252.69999999999996,34.50000000000001,459.70000000000005,356.2,252.69999999999996,34.50000000000001,459.70000000000005,356.2,252.69999999999996,34.50000000000001,459.70000000000005,356.2,True,True
656471,2015-03-13,Bangladesh,New Zealand,Hamilton,288,198.89999999999998,6.1,235.49999999999997,217.2,263.8,1.8000000000000005,274.6,269.2,263.8,1.8000000000000005,274.6,269.2,True,False
656475,2015-03-14,Zimbabwe,India,Auckland,287,238.00000000000003,-23.40000000000001,120.99999999999999,179.5,181.2,-3.000000000000001,163.2,172.2,181.2,-3.000000000000001,163.2,172.2,True,False
656477,2015-03-14,Scotland,Australia,Hobart,130,159.5,20.100000000000005,280.1,219.8,159.5,20.100000000000005,280.1,219.8,159.5,20.100000000000005,280.1,219.8,True,True
656481,2015-03-15,Ireland,Pakistan,Adelaide Oval,237,229.0,0.0,229.0,229.0,227.7,10.9,293.1,260.4,227.7,10.9,293.1,260.4,True,False
656479,2015-03-15,United Arab Emirates,West Indies,Napier,175,404.66666666666663,-91.49999999999997,38.66666666666674,221.66666666666666,404.66666666666663,-91.49999999999997,38.66666666666674,221.66666666666666,404.66666666666663,-91.49999999999997,38.66666666666674,221.66666666666666,True,True
656483,2015-03-18,Sri Lanka,South Africa,Sydney Cricket Ground,133,211.7,18.700000000000006,323.90000000000003,267.8,191.39999999999998,34.60000000000001,399.0,295.2,191.39999999999998,34.60000000000001,399.0,295.2,True,False
656485,2015-03-19,India,Bangladesh,Melbourne Cricket Ground,302,188.5,38.00000000000001,378.5,283.5,227.00000000000003,39.999999999999986,347.0,287.0,177.3,22.700000000000003,313.5,245.4,True,False
656487,2015-03-20,Pakistan,Australia,Adelaide Oval,213,254.4,-8.600000000000003,202.79999999999998,228.6,266.5,4.500000000000003,293.5,280.0,266.5,4.500000000000003,293.5,280.0,True,False
656489,2015-03-21,New Zealand,West Indies,Wellington,393,195.33333333333334,17.000000000000004,263.33333333333337,229.33333333333334,203.66666666666669,30.999999999999993,327.66666666666663,265.6666666666667,272.1,17.500000000000007,377.1000000000001,324.6,True,False
656493,2015-03-26,Australia,India,Sydney Cricket Ground,328,241.3,23.100000000000005,379.90000000000003,310.6,243.5,16.5,342.5,293.0,231.5,27.1,394.1,312.8,True,False
656495,2015-03-29,New Zealand,Australia,Melbourne Cricket Ground,183,237.7,-3.5000000000000004,216.7,227.2,290.0,0.0,290.0,290.0,329.0,8.200000000000001,378.2,353.6,True,False
858485,2015-04-17,Bangladesh,Pakistan,Mirpur,329,104.49999999999997,32.40000000000001,266.5,185.5,263.70000000000005,0.29999999999999966,265.50000000000006,264.6,276.3,0.10000000000000056,276.90000000000003,276.6,True,False
858487,2015-04-19,Pakistan,Bangladesh,Mirpur,239,353.8,-29.800000000000008,174.99999999999997,264.4,278.8,-3.000000000000001,260.8,269.8,324.1,-17.300000000000004,220.3,272.2,True,False
858489,2015-04-22,Pakistan,Bangladesh,Mirpur,250,231.29999999999998,1.300000000000001,239.1,235.2,299.7,-11.500000000000002,230.7,265.2,236.39999999999998,3.600000000000001,258.0,247.2,True,False
868727,2015-05-26,Pakistan,Zimbabwe,Lahore,375,277.8,-5.400000000000002,245.4,261.6,222.00000000000003,42.999999999999986,351.0,286.5,276.2,-7.000000000000001,234.2,255.2,True,False
868729,2015-05-29,Zimbabwe,Pakistan,Lahore,268,247.5,-10.200000000000001,196.5,222.0,166.3,11.500000000000002,235.3,200.8,166.3,11.500000000000002,235.3,200.8,True,False
743943,2015-06-09,England,New Zealand,Birmingham,408,311.20000000000005,-32.80000000000001,114.39999999999998,212.8,385.40000000000003,-37.20000000000001,162.2,273.8,209.39999999999998,15.000000000000004,299.4,254.4,True,False
743947,2015-06-14,England,New Zealand,Southampton,302,183.4,19.8,302.20000000000005,242.8,289.3333333333333,-15.999999999999993,225.33333333333334,257.3333333333333,170.39999999999998,39.60000000000001,408.0,289.2,True,False
743949,2015-06-17,New Zealand,England,Nottingham,349,170.29999999999995,27.30000000000001,334.1,252.2,390.20000000000005,-24.000000000000007,246.2,318.2,390.20000000000005,-24.000000000000007,246.2,318.2,True,False
870731,2015-06-18,Bangladesh,India,Mirpur,307,295.5,-13.700000000000003,213.29999999999998,254.4,265.0,5.800000000000001,299.8,282.4,232.89999999999998,16.700000000000006,333.1,283.0,True,False
870735,2015-06-24,India,Bangladesh,Mirpur,317,219.09999999999997,22.700000000000003,355.29999999999995,287.2,314.90000000000003,-8.100000000000001,266.3,290.6,130.89999999999998,40.500000000000014,373.9000000000001,252.4,True,False
