batsman,country,total_runs,run_rate,average_score,opponent_variability,player_of_the_match,winning_contribution,run_rate_effectiveness,match_id
TWM Latham,New Zealand,522,0.8197278911564626,63.0,4,1,0.13449023861171366,0.9615668393170717,1020031
TK Musakanda,Zimbabwe,80,0.9818181818181818,54.0,3,0,,,1079248
TWM Latham,New Zealand,522,0.8598130841121495,63.0,4,1,0.13449023861171366,0.9432955998333596,1020033
Q de Kock,South Africa,748,1.3018867924528301,46.75,5,2,0.20507334963325183,1.328943119435346,1020035
Q de Kock,South Africa,748,1.3018867924528301,46.75,5,2,0.20507334963325183,1.328943119435346,1020037
WTS Porterfield,Ireland,150,0.9380530973451328,26.5,5,0,0.23673469387755103,0.7774865735767992,1080630
MM Ali,England,605,1.366412213740458,67.22222222222223,4,1,0.1462882096069869,1.5416647908882186,1027315
MJ Santner,New Zealand,687,1.0309653916211294,63.0,4,2,0.19124521886952825,1.172690363591974,1020039
Shaiman Anwar,United Arab Emirates,157,1.1914893617021276,32.0,3,1,0.19402985074626866,1.7899253731343283,1080631
SD Hope,West Indies,218,0.9655172413793104,54.5,5,1,0.06451612903225806,1.1412680756395994,1027317
JJ Roy,England,675,1.366412213740458,75.0,4,2,0.185589519650655,1.5416647908882186,1027319
Samiullah Shenwari,Afghanistan,199,0.8563829787234043,33.166666666666664,3,1,0.18664643399089528,1.1322392949381463,1040491
Samiullah Shenwari,Afghanistan,199,1.0888888888888888,33.166666666666664,3,1,0.18664643399089528,1.5382498735457764,1040493
Samiullah Shenwari,Afghanistan,199,1.0888888888888888,33.166666666666664,3,1,0.18664643399089528,1.5382498735457764,1040495
Shafiqullah,Afghanistan,199,2.0588235294117645,35.0,2,1,0.18664643399089528,2.514813797433583,1040497
WTS Porterfield,Ireland,347,0.8813559322033898,38.55555555555556,5,0,0.23673469387755103,1.17524680315378,1040499
Tamim Iqbal,Bangladesh,407,0.88,45.22222222222222,3,1,0.2838018741633199,1.123097039320071,1083446
WU Tharanga,Sri Lanka,491,1.3375,38.75,7,2,0.1909307875894988,2.0362865910087184,1083448
TP Ura,Papua New Guinea,113,1.0175438596491229,56.5,1,0,0.3763440860215054,2.7992831541218637,1068737
Shaiman Anwar,United Arab Emirates,157,1.1914893617021276,32.0,3,1,0.19402985074626866,1.7899253731343283,1089183
Shoaib Malik,Pakistan,633,1.0046948356807512,52.75,4,2,0.23002754820936638,1.1265151515151517,1077949
Shoaib Malik,Pakistan,633,1.0046948356807512,67.0,4,2,0.23002754820936638,1.1265151515151517,1077950
SD Hope,West Indies,218,1.1666666666666667,54.5,5,1,0.060066740823136816,1.1412680756395994,1077951
WTS Porterfield,Ireland,527,1.0066225165562914,38.55555555555556,6,3,0.16881998277347116,1.4636570069973878,1029001
SW Billings,England,682,1.1329113924050633,62.0,6,2,0.16488875342883266,1.1706227016495427,1029003
TWM Latham,New Zealand,450,0.9201680672268907,39.125,4,1,0.14747131321716958,1.3007235060087354,1033363
Tamim Iqbal,Bangladesh,407,0.88,45.22222222222222,4,1,0.2838018741633199,1.3083121289228161,1033365
WTS Porterfield,Ireland,527,1.0066225165562914,38.55555555555556,6,3,0.16881998277347116,1.4636570069973878,1033367
TWM Latham,New Zealand,450,0.9072463768115943,39.125,4,1,0.14747131321716958,1.3007235060087354,1033369
TWM Latham,New Zealand,450,0.9201680672268907,39.125,4,1,0.14747131321716958,1.3007235060087354,1033371
JJ Roy,England,682,1.2050473186119874,62.0,6,2,0.16488875342883266,1.3585953587315893,1031425
JJ Roy,England,682,1.2050473186119874,62.0,6,2,0.16488875342883266,1.3585953587315893,1031427
JM Bairstow,England,682,1.2050473186119874,62.0,6,2,0.16488875342883266,1.3585953587315893,1031429
Tamim Iqbal,Bangladesh,673,0.9011857707509882,48.07142857142857,5,2,0.30680272108843537,1.25265306122449,1022347
Q de Kock,South Africa,1087,1.1780487804878048,49.40909090909091,6,3,0.1971926647045506,1.251070907407698,1022351
JJ Roy,England,682,1.2050473186119874,62.0,6,2,0.16488875342883266,1.3585953587315893,1022357
Yuvraj Singh,India,543,1.2777777777777777,70.0,2,1,0.23728813559322035,1.4983241020277176,1022361
Samiullah Shenwari,Afghanistan,524,0.8579387186629527,40.30769230769231,3,1,0.2137891077636153,1.1280876059796014,1089779
NT Broom,New Zealand,783,0.996661101836394,41.21052631578947,5,2,0.14747131321716958,1.172690363591974,1022363
Samiullah Shenwari,Afghanistan,524,1.0753768844221105,40.30769230769231,3,2,0.2137891077636153,1.3599367358111807,1089780
Q de Kock,South Africa,1087,1.1780487804878048,49.40909090909091,6,3,0.1971926647045506,1.251070907407698,1022367
N Dickwella,Sri Lanka,645,0.9680365296803652,38.54545454545455,8,3,0.21009325287986835,1.1196494611859218,1022369
JM Bairstow,England,682,1.2050473186119874,62.0,5,2,0.16488875342883266,1.3585953587315893,1022371
Tamim Iqbal,Bangladesh,673,0.9011857707509882,48.07142857142857,5,2,0.30680272108843537,1.25265306122449,1022373
RD Berrington,Scotland,257,0.9734848484848485,95.5,2,0,0.2819548872180451,1.1622320048826729,1089420
Shoaib Malik,Pakistan,835,1.0808080808080809,53.5,5,3,0.2221750212404418,1.1818181818181819,1022375
Yuvraj Singh,India,543,1.2777777777777777,70.0,2,1,0.23728813559322035,1.4983241020277176,1098207
WU Tharanga,Sri Lanka,645,0.9680365296803652,38.54545454545455,8,3,0.21009325287986835,1.1196494611859218,1104478
Yuvraj Singh,India,543,1.2777777777777777,70.0,2,1,0.23728813559322035,1.4983241020277176,1098208
Sikandar Raza,Zimbabwe,187,1.0331491712707181,46.75,3,1,0.229706390328152,1.3235463442717328,1104479
SD Hope,West Indies,433,1.048780487804878,36.083333333333336,5,1,0.18622848200312989,2.450033534540577,1098209
SD Hope,West Indies,433,1.048780487804878,36.083333333333336,5,1,0.18622848200312989,2.450033534540577,1098210
TK Musakanda,Zimbabwe,187,1.0331491712707181,46.75,3,1,0.229706390328152,1.3235463442717328,1104480
WU Tharanga,Sri Lanka,645,0.9680365296803652,38.54545454545455,8,3,0.21009325287986835,1.1196494611859218,1104482
WU Tharanga,Sri Lanka,757,1.1726618705035972,40.4375,7,3,0.21210526315789474,1.4892721164613663,1109605
TAM Siriwardana,Sri Lanka,757,0.8961218836565097,40.4375,7,3,0.21210526315789474,1.0551742031134175,1109607
V Kohli,India,1017,1.2453703703703705,56.5,7,2,0.29450261780104714,1.1960623909249564,1109608
WU Tharanga,Sri Lanka,647,0.8961218836565097,49.0,5,1,0.15526315789473685,1.0551742031134175,1109609
SD Hope,West Indies,509,0.9777777777777777,36.357142857142854,5,2,0.1762545899632803,1.838915470494418,1031667
V Kohli,India,1017,1.2453703703703705,56.5,7,2,0.29450261780104714,1.2722363624622277,1119497
TM Head,Australia,1101,1.1428571428571428,73.4,5,5,0.3017725897103329,1.378662107455882,1119498
JM Bairstow,England,824,1.0558823529411765,58.857142857142854,7,3,0.18013986013986014,1.1567437047257674,1031671
TM Head,Australia,1101,1.0999000999000998,73.4,5,5,0.3017725897103329,1.138015788793999,1119499
SD Hope,West Indies,509,1.201834862385321,65.5,5,1,0.1762545899632803,1.838915470494418,1031675
TM Head,Australia,1101,1.0999000999000998,73.4,5,5,0.3017725897103329,1.138015788793999,1119500
Shoaib Malik,Pakistan,530,1.0681818181818181,73.66666666666667,5,1,0.19255094869992972,1.4302178496134927,1120286
Shakib Al Hasan,Bangladesh,374,0.9087947882736156,37.4,5,1,0.21112255406797117,1.0898872171008014,1075504
Shoaib Malik,Pakistan,530,1.0681818181818181,73.66666666666667,5,1,0.19255094869992972,1.4302178496134927,1120287
Q de Kock,South Africa,804,1.2318840579710144,52.53333333333333,5,2,0.22168042010502625,1.6561349639735514,1075505
WU Tharanga,Sri Lanka,647,1.1726618705035972,40.4375,5,1,0.15526315789473685,1.4892721164613663,1120288
WU Tharanga,Sri Lanka,647,1.1726618705035972,40.4375,5,1,0.15526315789473685,1.4892721164613663,1120289
Q de Kock,South Africa,804,1.2318840579710144,52.53333333333333,5,2,0.22168042010502625,1.6561349639735514,1075506
V Kohli,India,1017,1.2453703703703705,56.5,7,2,0.29450261780104714,1.2722363624622277,1120090
WU Tharanga,Sri Lanka,802,1.0875,38.25,5,1,0.18075980392156862,1.414705882352941,1120290
TWM Latham,New Zealand,763,1.0076335877862594,47.6875,6,3,0.17187983895943015,1.3507277794982966,1120091
V Kohli,India,1017,1.2453703703703705,56.5,7,2,0.29450261780104714,1.2722363624622277,1120092
Shafiqullah,Afghanistan,343,1.3956043956043955,45.0,3,1,0.2541176470588235,2.4447520184544405,1125472
Waqas Khan,Hong Kong,118,0.8939393939393939,59.0,2,1,0.41578947368421054,1.7230576441102756,1124089
WTS Porterfield,Ireland,593,1.073446327683616,45.61538461538461,5,3,0.19978165938864628,1.5205619897474842,1125473
Rahmat Shah,Afghanistan,343,0.9029126213592233,45.0,3,1,0.2541176470588235,1.3789753320683114,1125474
S Dhawan,India,903,1.1324675324675324,60.2,7,3,0.17444601603017446,1.0730606895275991,1122726
SS Iyer,India,903,1.1324675324675324,60.2,7,3,0.17444601603017446,1.0730606895275991,1122727
WU Tharanga,Sri Lanka,820,1.0875,44.90909090909091,5,1,0.21305530371713507,1.414705882352941,1122728
SD Hope,West Indies,564,1.0253807106598984,37.6,4,1,0.1913477537437604,1.9951931965243113,1115795
TWM Latham,New Zealand,763,1.1538461538461537,47.6875,6,3,0.17187983895943015,1.3507277794982966,1115796
Rohan Mustafa,United Arab Emirates,258,1.0350877192982457,43.0,4,1,0.27854671280276816,1.5260450762180866,1131274
WTS Porterfield,Ireland,593,1.073446327683616,45.61538461538461,5,3,0.19978165938864628,1.5205619897474842,1131275
TWM Latham,New Zealand,875,1.1217391304347826,48.611111111111114,7,2,0.22830051057622175,1.3213237663901751,1115804
TM Head,Australia,580,1.0526315789473684,72.5,3,3,0.36879432624113473,1.5707906488048333,1072310
Sikandar Raza,Zimbabwe,247,1.0167364016736402,41.166666666666664,3,1,0.2268041237113402,1.3780503719170036,1130737
SM Sharif,Scotland,71,0.7931034482758621,28.5,3,0,,,1131276
Shoaib Malik,Pakistan,774,0.9321608040201005,55.285714285714285,6,2,0.24838411819021236,1.1506932292367749,1115805
Sikandar Raza,Zimbabwe,247,1.0167364016736402,41.166666666666664,3,1,0.2268041237113402,1.3780503719170036,1130738
WTS Porterfield,Ireland,593,1.073446327683616,45.61538461538461,5,3,0.19978165938864628,1.5205619897474842,1131277
TWM Latham,New Zealand,875,1.1217391304347826,48.611111111111114,7,2,0.22830051057622175,1.3213237663901751,1115806
Tamim Iqbal,Bangladesh,571,1.3571428571428572,57.1,7,2,0.2871111111111111,1.5224126984126984,1130739
TM Head,Australia,580,1.1875,72.5,3,3,0.36879432624113473,1.5707906488048333,1072311
Sikandar Raza,Zimbabwe,247,1.0167364016736402,41.166666666666664,3,1,0.2268041237113402,1.3780503719170036,1130740
MM Ali,England,959,1.3919597989949748,59.9375,8,4,0.21623546166627106,1.418384536922396,1072312
RD Berrington,Scotland,161,0.9007633587786259,80.5,3,0,,,1131278
Tamim Iqbal,Bangladesh,571,1.3571428571428572,57.1,7,2,0.2871111111111111,1.5224126984126984,1130741
SJ Cameron,Scotland,118,1.0,39.333333333333336,3,0,0.0,,1131279
Tamim Iqbal,Bangladesh,571,1.3571428571428572,57.1,7,2,0.2871111111111111,1.5224126984126984,1130742
MM Ali,England,959,1.3919597989949748,59.9375,8,4,0.21623546166627106,1.418384536922396,1072313
WU Tharanga,Sri Lanka,820,1.2258064516129032,39.04761904761905,5,2,0.21305530371713507,1.5591684434968016,1130743
MM Ali,England,959,1.3919597989949748,59.9375,8,4,0.21623546166627106,1.418384536922396,1072314
Q de Kock,South Africa,889,1.0819672131147542,66.0,5,3,0.21158059467918622,1.1027546806946094,1122279
Q de Kock,South Africa,889,1.0827067669172932,66.0,5,2,0.21158059467918622,1.1027546806946094,1122280
V Kohli,India,1316,1.1324675324675324,62.666666666666664,7,4,0.2603259656173253,1.0730606895275991,1122281
Rahmat Shah,Afghanistan,469,0.9183673469387755,39.083333333333336,3,1,0.24900133155792276,1.13590085014852,1134033
Sikandar Raza,Zimbabwe,247,1.0167364016736402,41.166666666666664,3,1,0.2268041237113402,1.3780503719170036,1134034
V Kohli,India,1316,1.0886850152905199,62.666666666666664,7,4,0.2603259656173253,1.1065466334001341,1122283
Sikandar Raza,Zimbabwe,247,1.0167364016736402,41.166666666666664,3,1,0.2268041237113402,1.3780503719170036,1134035
TK Musakanda,Zimbabwe,247,1.0167364016736402,41.166666666666664,3,1,0.2268041237113402,1.3780503719170036,1134036
HM Amla,South Africa,789,1.1828793774319066,66.0,5,2,0.18998435054773083,1.3022813880381277,1122284
Samiullah Shenwari,Afghanistan,469,0.9148936170212766,39.083333333333336,3,1,0.24900133155792276,1.205532740895901,1134037
MM Ali,England,959,1.3919597989949748,59.9375,8,4,0.21623546166627106,1.418384536922396,1115775
TWM Latham,New Zealand,875,1.1217391304347826,48.611111111111114,7,2,0.22830051057622175,1.3213237663901751,1115776
MM Ali,England,959,1.3919597989949748,59.9375,8,4,0.21623546166627106,1.418384536922396,1115777
Rahmat Shah,Afghanistan,469,0.9183673469387755,39.083333333333336,3,1,0.24900133155792276,1.205532740895901,1133001
SO Hetmyer,West Indies,540,1.1420118343195267,48.25,5,1,0.1913477537437604,1.6707867839315427,1133003
Tanwir Afzal,Hong Kong,77,1.4444444444444444,77.0,1,1,0.3615023474178404,2.102243088158581,1133005
Sikandar Raza,Zimbabwe,247,1.0167364016736402,41.166666666666664,3,1,0.2268041237113402,1.3780503719170036,1133004
VV Morea,Papua New Guinea,102,0.9411764705882353,44.0,2,0,0.23318385650224216,1.8689203173508107,1133002
MM Ali,England,959,1.3919597989949748,59.9375,8,4,0.21623546166627106,1.418384536922396,1115778
VV Morea,Papua New Guinea,102,0.9411764705882353,44.0,2,0,0.23318385650224216,1.8689203173508107,1133007
TWM Latham,New Zealand,509,1.1217391304347826,44.75,6,2,0.1174325309992706,1.3213237663901751,1115779
Sikandar Raza,Zimbabwe,247,1.0167364016736402,41.166666666666664,3,1,0.2268041237113402,1.3780503719170036,1133012
SD Hope,West Indies,540,1.1420118343195267,48.25,5,1,0.1913477537437604,1.7642324303101689,1133010
RD Berrington,Scotland,118,1.0,39.333333333333336,3,0,0.0,,1133019
SD Hope,West Indies,540,0.9362745098039216,36.0,5,1,0.1913477537437604,1.7642324303101689,1133018
Sikandar Raza,Zimbabwe,596,0.9007832898172323,37.25,5,3,0.23331364441819255,1.2008656244438312,1133022
TP Ura,Papua New Guinea,102,0.9411764705882353,34.0,2,0,0.1031390134529148,1.8689203173508107,1133023
WTS Porterfield,Ireland,666,1.0570342205323193,37.0,9,3,0.22070588235294117,1.4121092436974791,1133025
Sikandar Raza,Zimbabwe,596,0.9007832898172323,40.583333333333336,5,3,0.23331364441819255,1.2008656244438312,1133026
Shaiman Anwar,United Arab Emirates,234,0.9590643274853801,33.42857142857143,4,0,0.20864661654135339,2.0745044429254955,1133027
WTS Porterfield,Ireland,666,1.0570342205323193,37.0,9,3,0.22070588235294117,1.4121092436974791,1133030
SD Hope,West Indies,540,1.1420118343195267,48.25,5,1,0.1913477537437604,1.7642324303101689,1133031
TM Head,Australia,525,1.3529411764705883,87.5,2,0,0.24801587301587302,3.202380952380952,1119537
MM Ali,England,741,1.1219512195121952,52.92857142857143,3,3,0.21196036801132342,1.313517338995046,1119538
JM Bairstow,England,741,1.1219512195121952,52.92857142857143,3,3,0.21196036801132342,1.1544585987261147,1119539
TM Head,Australia,525,1.2857142857142858,87.5,2,0,0.24801587301587302,1.5478174603174601,1119540
TM Head,Australia,525,1.0384615384615385,87.5,2,0,0.24801587301587302,1.5478174603174601,1119541
MM Ali,England,741,1.1219512195121952,52.92857142857143,3,3,0.21196036801132342,1.313517338995046,1119546
Shoaib Malik,Pakistan,324,1.4285714285714286,49.0,2,1,0.3186119873817035,3.347453808021631,1142920
MM Ali,England,741,1.1219512195121952,52.92857142857143,3,3,0.21196036801132342,1.313517338995046,1119547
TL Chatara,Zimbabwe,316,0.673773987206823,22.571428571428573,7,1,0.18299595141700406,1.2097165991902834,1142921
V Kohli,India,1372,1.0518292682926829,76.22222222222223,5,5,0.2766106442577031,1.106171909553295,1119548
TS Chisoro,Zimbabwe,316,0.673773987206823,22.571428571428573,7,1,0.18299595141700406,1.2097165991902834,1142922
Imam-ul-Haq,Pakistan,216,1.7692307692307692,49.0,2,1,0.15562565720294427,2.1480155482815055,1142923
Tamim Iqbal,Bangladesh,320,0.8731343283582089,45.833333333333336,3,2,0.3680241327300151,1.573873696635845,1146720
Shoaib Malik,Pakistan,324,1.7692307692307692,49.0,2,1,0.3186119873817035,2.1480155482815055,1142924
SO Hetmyer,West Indies,398,1.0205128205128204,39.8,8,1,0.17358490566037735,1.3085631349782294,1146721
Tamim Iqbal,Bangladesh,320,0.8731343283582089,45.833333333333336,3,2,0.3680241327300151,1.573873696635845,1146722
WU Tharanga,Sri Lanka,559,1.1346153846153846,45.875,4,1,0.2766323024054983,1.6287363029242041,1142584
WU Tharanga,Sri Lanka,559,1.1346153846153846,45.875,4,1,0.2766323024054983,1.6287363029242041,1142585
Q de Kock,South Africa,475,1.0848056537102473,67.85714285714286,3,2,0.297316384180791,1.1553444505194095,1142586
WU Tharanga,Sri Lanka,559,1.1346153846153846,45.875,4,1,0.2766323024054983,1.6287363029242041,1142588
Rashid Khan,Afghanistan,621,1.0113636363636365,47.76923076923077,5,1,0.23627287853577372,1.4483796846525632,1150146
Rashid Khan,Afghanistan,621,1.0113636363636365,47.76923076923077,5,2,0.23627287853577372,1.4898861385835076,1150147
WTS Porterfield,Ireland,510,1.0583941605839415,36.42857142857143,6,2,0.2053872053872054,1.540150085604631,1150148
Tamim Iqbal,Bangladesh,320,0.7804878048780488,45.833333333333336,3,2,0.3680241327300151,2.337448559670782,1153243
Tanwir Afzal,Hong Kong,146,0.7380952380952381,36.5,3,1,0.3615023474178404,2.102243088158581,1153244
Rashid Khan,Afghanistan,621,1.0113636363636365,47.76923076923077,5,2,0.23627287853577372,1.4898861385835076,1153245
S Dhawan,India,978,1.0176899063475546,54.333333333333336,5,4,0.2685099846390169,1.1126301416623998,1153246
Shoaib Malik,Pakistan,755,1.7692307692307692,65.77777777777777,4,2,0.2940924657534247,2.1480155482815055,1153247
Rashid Khan,Afghanistan,621,1.0113636363636365,47.76923076923077,5,2,0.23627287853577372,1.4483796846525632,1153248
Shakib Al Hasan,Bangladesh,320,0.7804878048780488,40.0,4,2,0.23378582202111614,2.337448559670782,1153249
Rahmat Shah,Afghanistan,621,0.9961977186311787,47.76923076923077,5,2,0.23627287853577372,1.4898861385835076,1153250
Shoaib Malik,Pakistan,755,1.5662650602409638,65.77777777777777,4,2,0.2940924657534247,1.8717208605099909,1153251
Shakib Al Hasan,Bangladesh,595,0.8541666666666666,45.76923076923077,6,2,0.19740437158469945,1.357698489231758,1153252
Soumya Sarkar,Bangladesh,595,0.8541666666666666,45.76923076923077,6,1,0.1912568306010929,2.337448559670782,1153254
Rubel Hossain,Bangladesh,595,0.8541666666666666,45.76923076923077,6,1,0.1912568306010929,2.337448559670782,1153255
SF Mire,Zimbabwe,625,0.8815232722143864,48.07692307692308,7,1,0.26153846153846155,1.2097165991902834,1144146
RR Hendricks,South Africa,221,1.1030927835051547,35.666666666666664,4,1,0.08121468926553672,1.1553444505194095,1144147
SF Mire,Zimbabwe,625,0.8815232722143864,48.07692307692308,7,1,0.26153846153846155,1.2097165991902834,1144148
NLTC Perera,Sri Lanka,339,1.1491525423728814,34.25,6,1,0.1378504672897196,1.5634735202492211,1140381
Mustafizur Rahman,Bangladesh,595,0.8541666666666666,45.76923076923077,7,1,0.1912568306010929,1.4392561983471073,1153635
SO Hetmyer,West Indies,475,0.9634888438133874,43.18181818181818,7,2,0.23373676248108927,1.3799818456883508,1157754
Sikandar Raza,Zimbabwe,625,1.3157894736842106,48.07692307692308,7,3,0.26153846153846155,1.7093821510297484,1153636
Sikandar Raza,Zimbabwe,625,1.3157894736842106,48.07692307692308,7,3,0.26153846153846155,1.7093821510297484,1153637
SO Hetmyer,West Indies,475,0.9634888438133874,43.18181818181818,7,2,0.23373676248108927,1.3799818456883508,1157756
V Kohli,India,1034,1.0176899063475546,94.0,5,4,0.2685099846390169,1.1126301416623998,1157757
SO Hetmyer,West Indies,475,0.9634888438133874,43.18181818181818,7,2,0.23373676248108927,1.3799818456883508,1157758
TM Head,Australia,436,1.0694444444444444,54.5,1,1,0.49740932642487046,1.4903438530381536,1144986
TWM Latham,New Zealand,522,1.2681159420289856,65.25,3,2,0.2663891779396462,1.7585057758927276,1157378
TWM Latham,New Zealand,522,1.2681159420289856,65.25,3,2,0.2663891779396462,1.7585057758927276,1157379
TM Head,Australia,436,1.010204081632653,57.6,1,1,0.49740932642487046,1.4903438530381536,1144987
RR Hendricks,South Africa,309,1.1030927835051547,44.142857142857146,4,1,0.12726008344923506,1.1648122392211404,1144988
SO Hetmyer,West Indies,475,0.9634888438133874,43.18181818181818,7,2,0.23373676248108927,1.3799818456883508,1153314
Tamim Iqbal,Bangladesh,692,0.87374749498998,62.285714285714285,6,3,0.19170442662948764,1.1226298752553583,1153315
SO Hetmyer,West Indies,475,0.9634888438133874,43.18181818181818,7,2,0.23373676248108927,1.3799818456883508,1153316
MJ Guptill,New Zealand,522,1.1256038647342994,65.25,3,2,0.2663891779396462,1.428884779793231,1153840
MJ Guptill,New Zealand,522,3.6153846153846154,65.25,3,2,0.2663891779396462,3.816844300278035,1153841
MJ Guptill,New Zealand,726,3.6153846153846154,72.6,3,2,0.2736750651607298,3.816844300278035,1153842
SE Marsh,Australia,493,0.9976019184652278,59.42857142857143,2,1,0.11380145278450363,1.0633265040044702,1144997
UT Khawaja,Australia,493,1.1587301587301588,73.0,2,1,0.11380145278450363,1.3948614865645435,1144998
UT Khawaja,Australia,493,1.1587301587301588,73.0,2,1,0.11380145278450363,1.3948614865645435,1144999
RR Hendricks,South Africa,324,0.9050279329608939,32.4,3,1,0.12929061784897025,1.3125735303623836,1144156
Shoaib Malik,Pakistan,756,1.0073529411764706,58.15384615384615,7,2,0.3119617224880383,1.122153574580759,1144157
V Kohli,India,1206,1.0238095238095237,74.86666666666666,7,5,0.28209959623149394,1.0962891751586232,1153692
P Sarraf,Nepal,40,1.3333333333333333,40.0,1,0,,,1170455
RR Hendricks,South Africa,442,0.9505376344086022,49.111111111111114,5,1,0.14109799897383274,1.3125735303623836,1144159
TWM Latham,New Zealand,726,1.0842490842490842,72.6,3,2,0.2736750651607298,1.2488538394706945,1153693
Shaiman Anwar,United Arab Emirates,155,1.0204081632653061,25.833333333333332,4,0,0.2005813953488372,1.4767441860465116,1170456
Shoaib Malik,Pakistan,756,1.0073529411764706,58.15384615384615,7,2,0.3119617224880383,1.122153574580759,1144160
S Dhawan,India,1206,1.0238095238095237,60.3,7,2,0.28209959623149394,1.0962891751586232,1153694
S Dhawan,India,1206,1.0238095238095237,60.3,7,2,0.28209959623149394,1.0962891751586232,1153695
Tamim Iqbal,Bangladesh,628,1.0159362549800797,61.714285714285715,6,2,0.19617622610141314,1.2994554430250902,1153844
Tamim Iqbal,Bangladesh,628,1.0159362549800797,61.714285714285715,6,2,0.19617622610141314,1.2994554430250902,1153845
SO Hetmyer,West Indies,752,1.0483333333333333,47.0,7,2,0.23545405111473627,1.4525146151300703,1158066
TWM Latham,New Zealand,726,1.0842490842490842,72.6,3,2,0.2736750651607298,1.4999452074810051,1153846
SO Hetmyer,West Indies,752,1.0483333333333333,47.0,7,2,0.23545405111473627,1.4525146151300703,1158067
JM Bairstow,England,742,1.2491582491582491,49.46666666666667,5,1,0.17517796347879913,1.2371457065236082,1158069
WTS Porterfield,Ireland,266,1.0497237569060773,33.25,5,1,0.2642089093701997,1.8874399450926562,1168115
UT Khawaja,Australia,493,1.1587301587301588,73.0,2,1,0.11380145278450363,1.3948614865645435,1168242
JM Bairstow,England,742,1.2491582491582491,49.46666666666667,5,1,0.17517796347879913,1.2371457065236082,1158070
WU Tharanga,Sri Lanka,355,1.276978417266187,36.375,5,1,0.15693430656934307,1.1313868613138687,1144167
V Kohli,India,1206,1.0238095238095237,74.86666666666666,7,5,0.28209959623149394,1.0962891751586232,1168243
Samiullah Shenwari,Afghanistan,451,0.8877551020408163,45.25,7,2,0.17844925883694412,1.3593986578686654,1168117
RR Hendricks,South Africa,442,0.9505376344086022,86.5,5,1,0.14109799897383274,1.3125735303623836,1144168
Rashid Khan,Afghanistan,451,1.2352941176470589,34.69230769230769,7,2,0.17844925883694412,2.0592930444697832,1168118
UT Khawaja,Australia,493,1.1587301587301588,73.0,2,1,0.11380145278450363,1.3948614865645435,1168244
V Shankar,India,1206,1.0238095238095237,74.86666666666666,7,5,0.28209959623149394,1.0962891751586232,1168245
Samiullah Shenwari,Afghanistan,451,0.8877551020408163,34.69230769230769,7,2,0.17844925883694412,1.3593986578686654,1168119
WU Tharanga,Sri Lanka,355,1.276978417266187,40.0,5,1,0.1386861313868613,1.0748175182481752,1144170
UT Khawaja,Australia,374,1.5217391304347827,73.0,3,1,0.12291483757682177,1.919074703210291,1168246
Shoaib Malik,Pakistan,756,0.813778256189451,58.15384615384615,7,1,0.3,1.0217609162491053,1174238
Umar Akmal,Pakistan,857,4.0,50.411764705882355,8,1,0.31022222222222223,4.3004444444444445,1174239
UT Khawaja,Australia,771,1.0568181818181819,60.9,4,2,0.24033006704486848,1.4621521548268885,1174240
UT Khawaja,Australia,771,1.0568181818181819,60.9,4,2,0.24033006704486848,1.4621521548268885,1174241
UT Khawaja,Australia,771,1.0568181818181819,60.9,4,2,0.24033006704486848,1.4621521548268885,1174242
Shaiman Anwar,United Arab Emirates,101,0.9099099099099099,25.25,1,0,0.2005813953488372,1.4767441860465116,1179272
WTS Porterfield,Ireland,347,0.7728285077951003,49.57142857142857,1,1,0.4403225806451613,1.1815552634240065,1161014
SD Hope,West Indies,634,0.8846153846153846,45.285714285714285,3,1,0.2708333333333333,0.9545045045045045,1168508
SD Hope,West Indies,634,1.123076923076923,45.285714285714285,3,1,0.2708333333333333,1.2508272667107876,1168509
WTS Porterfield,Ireland,347,0.7728285077951003,49.57142857142857,1,1,0.4403225806451613,1.1815552634240065,1168511
JM Bairstow,England,625,1.2617283950617284,54.8,5,3,0.16376857413847612,1.2475426295006264,1152842
SW Ambris,West Indies,634,1.148936170212766,93.0,3,1,0.2708333333333333,1.5515923087063788,1168512
Sarfraz Ahmed,Pakistan,963,1.2872340425531914,56.64705882352941,8,2,0.31022222222222223,1.7820334855403348,1152843
WTS Porterfield,Ireland,347,0.7728285077951003,49.57142857142857,1,1,0.4403225806451613,1.1815552634240065,1168513
Shoaib Malik,Pakistan,963,1.2872340425531914,56.64705882352941,8,2,0.31022222222222223,1.7820334855403348,1152844
WTS Porterfield,Ireland,347,0.7728285077951003,49.57142857142857,1,1,0.4403225806451613,1.1815552634240065,1168515
JM Bairstow,England,625,1.2617283950617284,49.36363636363637,5,2,0.16376857413847612,1.2475426295006264,1152845
Rashid Khan,Afghanistan,426,1.0883977900552486,38.72727272727273,4,2,0.15724815724815724,1.5677822571026454,1168516
JM Bairstow,England,625,1.2617283950617284,54.8,5,3,0.16376857413847612,1.2475426295006264,1144483
Shadab Khan,Pakistan,1095,1.0147523709167545,56.64705882352941,9,2,0.31022222222222223,1.130328298086606,1144484
Rashid Khan,Afghanistan,385,1.0883977900552486,38.5,4,2,0.15724815724815724,1.5677822571026454,1144486
NLTC Perera,Sri Lanka,397,1.3220338983050848,78.0,5,1,0.354014598540146,1.1313868613138687,1144485
Tamim Iqbal,Bangladesh,804,0.9886104783599089,46.15384615384615,8,2,0.1901452937460518,1.1962793494694948,1144487
