batsman,country,total_runs,run_rate,average_score,opponent_variability,player_of_the_match,winning_contribution,run_rate_effectiveness,match_id
V Sibanda,Zimbabwe,239,0.9753086419753086,47.8,3,1,0.3173277661795407,1.32230740271741,659553
RS Bopara,England,294,1.1496062992125984,24.333333333333332,5,0,0.11305297651556527,1.2238709406377348,566940
WTS Porterfield,Ireland,192,1.0952380952380953,64.0,3,1,0.3607305936073059,2.0257368202573685,660837
RS Bopara,England,590,1.3333333333333333,53.0,5,1,0.13024809160305342,2.1635047148630444,566942
RS Bopara,England,590,1.3333333333333333,53.0,5,1,0.13024809160305342,2.1635047148630444,566944
RS Bopara,England,590,1.3333333333333333,39.333333333333336,5,1,0.12833969465648856,2.1635047148630444,566945
V Kohli,India,592,0.8984375,52.27272727272727,6,3,0.19271948608137046,1.1486704302121862,647249
V Kohli,India,575,0.8984375,52.27272727272727,6,2,0.19271948608137046,1.1287855613337412,647251
SR Watson,Australia,710,1.0349854227405249,54.61538461538461,4,2,0.181529924692826,1.1694908039355352,647253
Yuvraj Singh,India,592,0.8984375,52.27272727272727,6,3,0.19271948608137046,1.1287855613337412,647259
Umar Amin,Pakistan,770,1.4352331606217616,45.294117647058826,6,4,0.18886198547215496,1.8840589020111675,649091
TG Southee,New Zealand,355,0.9833795013850416,42.25,3,1,0.1276440554339898,1.1232455849523684,668955
JP Duminy,South Africa,600,0.8864864864864865,46.15384615384615,5,1,0.21919431279620852,1.1736827432394759,649093
SR Watson,Australia,710,1.0349854227405249,54.61538461538461,4,2,0.181529924692826,1.1694908039355352,647261
Sohag Gazi,Bangladesh,322,0.8543689320388349,40.25,3,2,0.1566696508504924,1.3322006999267517,668957
Umar Amin,Pakistan,770,1.4352331606217616,45.294117647058826,6,4,0.18886198547215496,1.8840589020111675,649095
Umar Akmal,Pakistan,770,1.4352331606217616,45.294117647058826,6,4,0.18886198547215496,1.8840589020111675,649097
Umar Amin,Pakistan,770,1.4352331606217616,45.294117647058826,6,4,0.18886198547215496,1.8840589020111675,649099
Yuvraj Singh,India,592,0.8984375,52.27272727272727,6,3,0.19271948608137046,1.1287855613337412,676529
MN Samuels,West Indies,725,0.8573692551505546,49.18181818181818,6,2,0.20981087470449172,1.2759625126646403,676531
Q de Kock,South Africa,600,0.8864864864864865,46.15384615384615,5,2,0.21919431279620852,1.1736827432394759,685731
Q de Kock,South Africa,600,0.8864864864864865,46.15384615384615,5,2,0.21919431279620852,1.1736827432394759,685733
V Kohli,India,592,0.8984375,52.27272727272727,6,3,0.19271948608137046,1.1486704302121862,676533
WD Parnell,South Africa,600,0.8864864864864865,56.0,5,2,0.21919431279620852,1.1736827432394759,685735
V Kohli,India,592,0.8984375,52.27272727272727,6,3,0.19271948608137046,1.1486704302121862,648651
V Kohli,India,592,0.8984375,52.27272727272727,6,3,0.19271948608137046,1.1486704302121862,648653
TM Dilshan,Sri Lanka,645,1.0491803278688525,64.5,6,2,0.24986765484383272,1.7758955355567319,657637
TM Dilshan,Sri Lanka,645,1.1,64.5,6,2,0.24986765484383272,1.7758955355567319,657639
TM Dilshan,Sri Lanka,645,1.1,64.5,6,2,0.24986765484383272,1.7758955355567319,657641
Sohaib Maqsood,Pakistan,479,1.018181818181818,56.0,6,1,0.13075060532687652,1.1495157384987893,657643
KOA Powell,West Indies,725,0.8573692551505546,49.18181818181818,6,2,0.20981087470449172,1.2759625126646403,661685
TM Dilshan,Sri Lanka,645,0.9174964438122333,64.5,6,2,0.24986765484383272,2.2982862436313107,657645
N Deonarine,West Indies,541,0.8573692551505546,49.18181818181818,5,2,0.17494089834515367,1.1705604227506605,661689
MJ Guptill,New Zealand,502,1.8245614035087718,52.0,5,2,0.20883777239709442,3.041401836158192,661693
SR Watson,Australia,824,1.45,54.93333333333333,4,2,0.15942606616181745,1.4204862495017936,636159
MJ Clarke,Australia,824,1.45,54.93333333333333,4,2,0.15942606616181745,1.4204862495017936,636160
V Kohli,India,1075,0.9982142857142857,48.38095238095238,6,4,0.23734504132231404,1.1828909726637,667641
SE Marsh,Australia,345,0.921875,39.857142857142854,4,1,0.10601833399760861,1.0918641016360886,636161
RR Patel,Kenya,65,1.1764705882352942,65.0,1,0,0.30092592592592593,1.6176470588235294,696733
Raza-ur-Rehman,Canada,73,0.7865168539325843,36.5,2,0,,,696731
SE Marsh,Australia,824,1.45,54.93333333333333,4,2,0.15942606616181745,1.4204862495017936,636162
RS Bopara,England,744,1.2737752161383284,44.8125,6,2,0.1907037358818419,1.8119633079425375,636163
W Barresi,Netherlands,200,1.1923076923076923,66.66666666666667,3,0,0.7878787878787878,1.5757575757575757,696747
MJ Guptill,New Zealand,502,1.8245614035087718,52.0,5,2,0.20883777239709442,2.2288135593220337,667647
RML Taylor,Scotland,196,1.3333333333333333,98.0,3,1,0.5351681957186545,1.3411970292704238,696759
V Kohli,India,1075,0.9982142857142857,48.38095238095238,6,4,0.23734504132231404,1.1828909726637,667649
Sohag Gazi,Bangladesh,214,1.0571428571428572,60.5,2,1,0.16133333333333333,1.3038095238095238,690355
Sohag Gazi,Bangladesh,214,1.0571428571428572,60.5,2,1,0.16133333333333333,1.3038095238095238,690357
SMA Priyanjan,Sri Lanka,445,0.9642857142857143,74.0,7,1,0.07431651906045438,1.076683227363656,690359
MN Samuels,West Indies,431,1.1626016260162602,123.0,5,2,0.15777262180974477,1.6632719079064786,702139
Umar Akmal,Pakistan,1125,1.3833865814696487,45.0,6,4,0.19663648124191463,1.7365605066963785,710291
V Kohli,India,1075,0.9905482041587902,48.38095238095238,6,4,0.23734504132231404,1.1740460578740068,710293
MDKJ Perera,Sri Lanka,1016,0.8873362445414847,56.44444444444444,8,3,0.2424534360950546,1.136979008214177,710297
TT Bresnan,England,487,1.2737752161383284,29.384615384615383,5,2,0.11685490877497828,1.8119633079425375,636533
Sohag Gazi,Bangladesh,214,1.0571428571428572,60.5,3,1,0.16133333333333333,1.3038095238095238,710299
TT Bresnan,England,487,1.2737752161383284,29.384615384615383,5,2,0.11685490877497828,1.8119633079425375,636534
Umar Akmal,Pakistan,1125,1.3833865814696487,45.0,6,4,0.19663648124191463,1.7365605066963785,710301
Samiullah Shenwari,Afghanistan,130,1.021505376344086,65.0,2,1,0.379746835443038,1.4525316455696202,710303
Umar Akmal,Pakistan,1125,1.3833865814696487,45.0,6,4,0.19663648124191463,1.7365605066963785,710305
S Dhawan,India,1075,0.9477611940298507,48.38095238095238,6,3,0.23734504132231404,1.0704437547654313,710307
MN Samuels,West Indies,431,1.1626016260162602,41.5,5,2,0.15777262180974477,1.6632719079064786,636535
NLTC Perera,Sri Lanka,1016,1.0341463414634147,56.44444444444444,8,3,0.2424534360950546,1.3140655105973025,710309
SMA Priyanjan,Sri Lanka,1016,0.8873362445414847,56.44444444444444,8,3,0.2424534360950546,1.136979008214177,710311
WTS Porterfield,Ireland,279,0.8615384615384616,55.8,5,1,0.3271461716937355,1.8346652917418578,706767
RS Bopara,England,704,1.2108843537414966,39.111111111111114,7,2,0.14306289006241,1.6634661545847338,667891
IR Bell,England,486,0.782608695652174,37.38461538461539,5,1,0.12385981757081133,0.9949395181917632,667893
RS Bopara,England,704,1.2108843537414966,39.111111111111114,7,2,0.14306289006241,1.6634661545847338,667895
TM Dilshan,Sri Lanka,1362,0.8844155844155844,54.48,10,5,0.22790113112693758,1.1467598030445638,667897
TM Dilshan,Sri Lanka,1362,0.8844155844155844,54.48,10,5,0.22790113112693758,1.1467598030445638,730083
R McLaren,South Africa,605,0.9805510534846029,51.81818181818182,3,2,0.21849865951742628,1.1695956666849046,730085
TM Dilshan,Sri Lanka,1362,0.8844155844155844,54.48,10,5,0.22790113112693758,1.1467598030445638,730087
Sikandar Raza,Zimbabwe,259,0.8622222222222222,32.375,2,1,0.35564853556485354,2.0787702383118063,756037
Usman Ghani,Afghanistan,238,1.3636363636363635,86.5,6,1,0.3087121212121212,2.691287878787879,756039
T Maruma,Zimbabwe,194,0.8622222222222222,24.25,3,0,0.1799163179916318,2.0787702383118063,756041
V Sibanda,Zimbabwe,259,0.8622222222222222,64.0,3,1,0.35564853556485354,2.0787702383118063,736437
Sikandar Raza,Zimbabwe,259,0.8622222222222222,64.0,3,1,0.35564853556485354,2.0787702383118063,736439
LMP Simmons,West Indies,389,0.9741935483870968,38.9,4,3,0.21375310687655344,1.3340040241448692,730287
Q de Kock,South Africa,590,0.8912386706948641,49.166666666666664,3,2,0.21849865951742628,1.1695956666849046,736441
Tamim Iqbal,Bangladesh,376,0.9411764705882353,42.0,6,1,0.23404255319148937,1.243216358109975,730289
Sikandar Raza,Zimbabwe,259,0.8622222222222222,64.0,3,1,0.35564853556485354,2.0787702383118063,736443
Tamim Iqbal,Bangladesh,376,0.9411764705882353,42.0,6,1,0.1218568665377176,1.243216358109975,730291
Umar Akmal,Pakistan,959,1.367965367965368,47.95,6,5,0.2545519457336666,1.7454219311918218,745161
Q de Kock,South Africa,605,0.9805510534846029,51.81818181818182,3,2,0.21849865951742628,1.134009873510411,736445
TMK Mawoyo,Zimbabwe,259,0.8622222222222222,32.375,3,1,0.35564853556485354,2.0787702383118063,736447
V Kohli,India,975,1.0495156081808397,60.9375,8,3,0.24399164054336467,1.251613241239598,667725
TMK Mawoyo,Zimbabwe,259,0.8622222222222222,32.375,3,1,0.35564853556485354,2.0787702383118063,736449
Q de Kock,South Africa,605,0.9805510534846029,51.81818181818182,3,2,0.21849865951742628,1.1695956666849046,736451
V Kohli,India,975,1.0495156081808397,60.9375,8,3,0.24399164054336467,1.251613241239598,667727
V Sibanda,Zimbabwe,259,0.8622222222222222,32.375,3,1,0.35564853556485354,2.0787702383118063,736453
V Kohli,India,975,1.0495156081808397,60.9375,8,3,0.24399164054336467,1.35106998264893,667729
WD Parnell,South Africa,605,0.9805510534846029,51.81818181818182,3,2,0.21849865951742628,1.134009873510411,736455
SR Thompson,Ireland,34,0.7906976744186046,17.0,2,0,,,727935
SR Thompson,Ireland,38,0.7906976744186046,38.0,2,0,0.24675324675324675,0.677828195900485,727937
PL Mommsen,Scotland,221,1.1161616161616161,55.25,3,1,0.3287671232876712,1.204159102162073,727939
Umar Akmal,Pakistan,918,1.367965367965368,94.0,6,2,0.208853980721171,1.7454219311918218,727919
V Kohli,India,975,1.0495156081808397,60.9375,8,3,0.24399164054336467,1.35106998264893,770121
JP Faulkner,Australia,693,1.3009708737864079,49.25,5,3,0.14267886855241266,1.44256100942873,727921
MN Samuels,West Indies,389,1.233009708737864,46.333333333333336,5,3,0.21375310687655344,1.57224345464385,770123
Umar Amin,Pakistan,918,1.367965367965368,94.0,6,2,0.208853980721171,1.7454219311918218,727923
MN Samuels,West Indies,389,1.233009708737864,46.333333333333336,5,3,0.21375310687655344,1.57224345464385,770127
RR Rossouw,South Africa,957,1.090676883780332,51.833333333333336,5,3,0.21876543209876542,1.2878243397283562,749771
TG Southee,New Zealand,279,1.5674157303370786,39.857142857142854,4,2,0.17579505300353357,2.061596530677803,749773
TM Dilshan,Sri Lanka,861,1.0245098039215685,43.05,7,3,0.16455368693402328,1.3063917693354916,792289
V Kohli,India,898,0.951271186440678,49.888888888888886,8,3,0.2230769230769231,1.135094436404272,792291
WP Saha,India,898,1.1111111111111112,49.888888888888886,8,3,0.2230769230769231,1.1831856030083268,792293
TM Dilshan,Sri Lanka,784,0.8591549295774648,36.733333333333334,7,2,0.15239327296248384,1.0400895073598824,792295
R McLaren,South Africa,957,1.090676883780332,69.3,6,3,0.21876543209876542,1.2878243397283562,754723
V Kohli,India,898,3.5,49.888888888888886,8,3,0.2230769230769231,3.628337085879704,792297
RR Rossouw,South Africa,957,1.090676883780332,69.3,6,3,0.21876543209876542,1.2878243397283562,754725
RR Rossouw,South Africa,957,1.090676883780332,69.3,6,3,0.21876543209876542,1.2878243397283562,754727
V Sibanda,Zimbabwe,388,0.8025316455696202,43.111111111111114,3,1,0.37557603686635943,1.306451612903226,760787
SPD Smith,Australia,693,1.3009708737864079,49.25,5,3,0.14267886855241266,1.44256100942873,754729
V Sibanda,Zimbabwe,388,0.8025316455696202,43.111111111111114,3,1,0.37557603686635943,1.306451612903226,760789
V Sibanda,Zimbabwe,388,0.762278978388998,43.111111111111114,3,1,0.2557603686635945,1.306451612903226,760791
MM Ali,England,522,1.1397379912663756,37.285714285714285,4,2,0.22171532846715328,1.4933730311179407,750663
V Sibanda,Zimbabwe,388,0.762278978388998,43.111111111111114,3,1,0.2557603686635945,1.306451612903226,760793
TM Dilshan,Sri Lanka,861,0.8741116751269036,43.05,7,3,0.16455368693402328,1.0860090645246818,750665
Tamim Iqbal,Bangladesh,623,1.3461538461538463,44.5,6,1,0.19862340216322516,1.6492701005975343,760795
TM Dilshan,Sri Lanka,861,0.8741116751269036,43.05,7,3,0.16455368693402328,1.0860090645246818,750669
Shahid Afridi,Pakistan,668,1.463235294117647,60.72727272727273,5,4,0.3146896127842655,2.0129913867863367,742619
RS Bopara,England,522,1.1397379912663756,37.285714285714285,4,2,0.22171532846715328,1.4933730311179407,750671
LRPL Taylor,New Zealand,395,1.5674157303370786,56.42857142857143,4,2,0.24558303886925795,2.061596530677803,742621
RS Bopara,England,522,1.1397379912663756,37.285714285714285,4,2,0.22171532846715328,1.4933730311179407,750673
MJ Guptill,New Zealand,395,1.5674157303370786,56.42857142857143,4,2,0.24558303886925795,2.061596530677803,742623
MM Ali,England,522,1.1397379912663756,37.285714285714285,4,2,0.22171532846715328,1.4933730311179407,750675
Umar Akmal,Pakistan,668,1.463235294117647,60.72727272727273,6,4,0.3146896127842655,2.0129913867863367,742625
Younis Khan,Pakistan,652,1.463235294117647,52.333333333333336,6,1,0.2034419176398279,2.0129913867863367,742627
Usman Ghani,Afghanistan,246,0.863013698630137,55.5,2,0,0.10863239573229874,1.0187077315546815,812623
TWM Latham,New Zealand,335,1.315217391304348,42.166666666666664,3,1,0.19346289752650175,1.563835174361219,749781
WTS Porterfield,Ireland,181,1.1603773584905661,61.5,3,0,0.3426183844011142,1.3570900069637883,810829
Usman Ghani,Afghanistan,369,1.025,41.0,6,1,0.19473264166001597,1.2946408072680362,812645
TM Dilshan,Sri Lanka,1162,0.8588322246858833,46.48,8,5,0.18380931930427313,1.057841388649082,749783
SPD Smith,Australia,593,1.0703812316715542,43.09090909090909,4,3,0.142353770260747,1.2995863806941135,754751
WTS Porterfield,Ireland,181,1.1603773584905661,61.5,3,0,0.3426183844011142,1.3570900069637883,810833
MN Samuels,West Indies,498,1.4642857142857142,60.6,4,1,0.2337748344370861,1.6857615894039735,722341
SPD Smith,Australia,593,1.0703812316715542,43.09090909090909,4,3,0.142353770260747,1.2995863806941135,754749
MJ Guptill,New Zealand,395,1.315217391304348,56.42857142857143,3,2,0.24558303886925795,1.563835174361219,749787
MM Ali,England,332,0.9438775510204082,90.0,3,0,0.08759124087591241,1.272063702720637,754753
RR Rossouw,South Africa,1015,0.9955156950672646,59.705882352941174,5,3,0.2271116361488482,1.081300768951484,722343
TM Dilshan,Sri Lanka,1162,1.1635802469135803,46.48,8,5,0.18380931930427313,1.4849999999999999,749789
SPD Smith,Australia,593,1.0703812316715542,43.09090909090909,4,3,0.142353770260747,1.2995863806941135,754755
MN Samuels,West Indies,498,1.4642857142857142,60.6,4,1,0.2337748344370861,1.6857615894039735,722345
TM Dilshan,Sri Lanka,1162,1.1635802469135803,46.48,8,5,0.18380931930427313,1.4849999999999999,749791
MN Samuels,West Indies,498,1.4642857142857142,60.6,4,1,0.2337748344370861,1.6857615894039735,722347
TWM Latham,New Zealand,395,1.315217391304348,56.42857142857143,3,2,0.24558303886925795,1.563835174361219,749793
SCJ Broad,England,772,1.0162037037037037,45.411764705882355,4,3,0.29431721798134014,1.4429096490165192,754759
TWM Latham,New Zealand,395,1.0236220472440944,56.42857142857143,3,2,0.24558303886925795,1.4016453382084093,749795
SCJ Broad,England,772,1.0162037037037037,45.411764705882355,4,3,0.29431721798134014,1.4429096490165192,754761
Umar Akmal,Pakistan,668,1.463235294117647,60.72727272727273,6,4,0.3146896127842655,2.0129913867863367,749797
TM Dilshan,Sri Lanka,1162,0.8588322246858833,46.48,8,5,0.18380931930427313,1.057841388649082,656399
SCJ Broad,England,772,1.0162037037037037,45.411764705882355,4,3,0.29431721798134014,1.4429096490165192,656401
Sikandar Raza,Zimbabwe,522,0.7794759825327511,37.285714285714285,4,1,0.37557603686635943,1.306451612903226,656403
Younis Khan,Pakistan,640,1.5072463768115942,52.333333333333336,6,1,0.24471959213401312,1.7510805365202737,656405
WTS Porterfield,Ireland,181,1.1603773584905661,61.5,3,0,0.3426183844011142,1.3570900069637883,656407
MJ Guptill,New Zealand,810,1.315217391304348,67.5,3,4,0.2497324295397788,1.563835174361219,656409
Samiullah Shenwari,Afghanistan,369,0.934640522875817,41.5,6,1,0.19473264166001597,1.2946408072680362,656411
Sikandar Raza,Zimbabwe,522,0.7794759825327511,37.285714285714285,4,1,0.37557603686635943,1.306451612903226,656413
MJ Guptill,New Zealand,810,1.0236220472440944,67.5,3,4,0.2497324295397788,1.4016453382084093,656415
Younis Khan,Pakistan,640,1.5072463768115942,40.0,6,1,0.24471959213401312,1.7510805365202737,656417
Q de Kock,South Africa,1039,1.2194835680751173,59.705882352941174,5,4,0.2271116361488482,1.4145485362882964,656423
TM Dilshan,Sri Lanka,1162,1.1635802469135803,46.48,8,5,0.18380931930427313,1.4849999999999999,656421
RD Berrington,Scotland,248,0.7738095238095238,41.333333333333336,3,1,0.27313769751693,1.4234578707329433,656425
WTS Porterfield,Ireland,181,1.1603773584905661,61.5,3,0,0.3426183844011142,1.3570900069637883,656429
Tamim Iqbal,Bangladesh,572,1.1168831168831168,44.0,6,1,0.20520231213872833,1.379963966669169,656433
Samiullah Shenwari,Afghanistan,369,1.025,36.9,6,1,0.19473264166001597,2.315247715247715,656431
MN Samuels,West Indies,498,1.046218487394958,60.6,4,1,0.2337748344370861,1.6167538050424073,656435
V Kohli,India,946,1.0868644067796611,64.125,7,2,0.2184049079754601,1.3062556151654388,656439
MJ Guptill,New Zealand,810,1.315217391304348,67.5,3,4,0.2497324295397788,1.563835174361219,656437
Sikandar Raza,Zimbabwe,522,0.7794759825327511,64.0,4,1,0.37557603686635943,1.306451612903226,656443
TM Dilshan,Sri Lanka,1162,0.8588322246858833,46.48,8,5,0.18380931930427313,1.057841388649082,656441
WTS Porterfield,Ireland,181,1.1603773584905661,61.5,3,0,0.3426183844011142,1.3570900069637883,656445
Usman Ghani,Afghanistan,369,0.9692307692307692,41.0,6,1,0.19473264166001597,2.315247715247715,656449
Shaiman Anwar,United Arab Emirates,310,0.9750889679715302,44.285714285714285,5,1,0.2921875,1.1778808593749999,656447
Tamim Iqbal,Bangladesh,569,1.1168831168831168,43.76923076923077,6,1,0.20520231213872833,1.379963966669169,656451
V Kohli,India,946,1.0868644067796611,64.125,7,2,0.2184049079754601,1.3418198815830475,656453
Sikandar Raza,Zimbabwe,522,0.7794759825327511,64.0,4,1,0.37557603686635943,1.306451612903226,656457
MJ Guptill,New Zealand,810,1.315217391304348,67.5,3,4,0.2497324295397788,1.563835174361219,656459
TM Dilshan,Sri Lanka,1162,0.8588322246858833,46.48,8,5,0.18380931930427313,1.057841388649082,656461
SCJ Broad,England,772,1.0162037037037037,45.411764705882355,4,3,0.29431721798134014,1.4429096490165192,656463
V Kohli,India,946,1.0868644067796611,64.125,7,2,0.2184049079754601,1.3062556151654388,656465
RD Berrington,Scotland,248,0.7738095238095238,41.333333333333336,3,1,0.27313769751693,1.4234578707329433,656467
Shaiman Anwar,United Arab Emirates,310,0.9866666666666667,44.285714285714285,5,1,0.2921875,1.1778808593749999,656469
MJ Guptill,New Zealand,810,1.3494897959183674,67.5,7,4,0.2497324295397788,1.6445645476642132,656471
V Kohli,India,946,1.0868644067796611,64.125,7,2,0.2184049079754601,1.3418198815830475,656475
SR Watson,Australia,593,0.9588014981273408,39.75,5,2,0.1127554615926709,1.1585761859359671,656477
Umar Akmal,Pakistan,640,0.9411764705882353,40.0,6,1,0.24471959213401312,1.8294117647058823,656481
MN Samuels,West Indies,498,1.6451612903225807,60.6,4,1,0.2337748344370861,1.2289484968316737,656479
Q de Kock,South Africa,1015,0.8869701726844584,59.705882352941174,5,3,0.2271116361488482,0.9850369798394918,656483
Tamim Iqbal,Bangladesh,569,1.1168831168831168,43.76923076923077,6,1,0.20520231213872833,1.4453593630712183,656485
SR Watson,Australia,857,1.2467532467532467,47.611111111111114,9,4,0.18206583427922815,1.3370890965620275,656487
MN Samuels,West Indies,559,1.5222929936305734,43.625,6,2,0.2409297052154195,1.9497121925693355,656489
V Kohli,India,946,1.0868644067796611,64.125,7,2,0.2184049079754601,1.3418198815830475,656493
SR Watson,Australia,857,1.0154320987654322,47.611111111111114,9,4,0.18206583427922815,1.0844593594235798,656495
Wahab Riaz,Pakistan,300,0.9411764705882353,38.0,7,1,0.09031318281136198,1.8294117647058823,858485
Tamim Iqbal,Bangladesh,569,1.1162790697674418,43.76923076923077,6,1,0.20520231213872833,1.379217636779137,858487
Tamim Iqbal,Bangladesh,569,1.1162790697674418,43.76923076923077,6,1,0.20520231213872833,1.379217636779137,858489
V Sibanda,Zimbabwe,639,0.861646234676007,33.63157894736842,8,1,0.296875,1.3615248771498771,868727
Shoaib Malik,Pakistan,677,1.4736842105263157,112.0,8,1,0.18282710280373832,1.5795622233152975,868729
MJ Guptill,New Zealand,981,1.3357664233576643,51.63157894736842,9,4,0.21225599209290832,1.5876337648020378,743943
MJ Guptill,New Zealand,981,1.3357664233576643,51.63157894736842,9,4,0.21225599209290832,1.5876337648020378,743947
JJ Roy,England,940,1.0305343511450382,47.0,6,2,0.21076523994811933,1.1753891050583656,743949
V Kohli,India,984,1.0600858369098713,67.36363636363636,10,2,0.20710343172546197,1.1730350644113419,870731
Tamim Iqbal,Bangladesh,835,1.0354838709677419,46.388888888888886,9,2,0.22042300066093853,1.3215944272445819,870735
RR Rossouw,South Africa,1284,1.1349036402569592,55.82608695652174,8,3,0.21884796238244514,1.1436564865641812,817207
V Sibanda,Zimbabwe,639,0.861646234676007,33.63157894736842,8,1,0.296875,1.3615248771498771,885959
Shoaib Malik,Pakistan,621,1.4736842105263157,112.0,8,2,0.15015166835187058,1.5795622233152975,860269
V Sibanda,Zimbabwe,639,0.861646234676007,33.63157894736842,8,1,0.296875,1.3615248771498771,885965
Tamim Iqbal,Bangladesh,791,0.9694835680751174,43.94444444444444,10,2,0.2098479841374752,1.1285525446133509,817209
Sikandar Raza,Zimbabwe,639,0.8,33.63157894736842,8,1,0.296875,1.2286931818181817,885967
TM Dilshan,Sri Lanka,1352,1.3346774193548387,52.0,9,4,0.24885914207484028,1.7710538016896398,860271
TM Dilshan,Sri Lanka,1352,1.3346774193548387,52.0,9,4,0.24885914207484028,1.7710538016896398,860273
Shoaib Malik,Pakistan,621,1.4736842105263157,112.0,8,2,0.15015166835187058,1.5795622233152975,860275
Shoaib Malik,Pakistan,621,1.4736842105263157,112.0,8,2,0.15015166835187058,1.5795622233152975,860277
SC Williams,Zimbabwe,630,0.8549488054607508,39.4,7,1,0.175054704595186,1.7203227571115975,894287
TWM Latham,New Zealand,780,0.8590308370044053,37.142857142857146,9,2,0.17963923894242648,0.9621868562525047,894289
Sikandar Raza,Zimbabwe,630,0.9038167938931297,33.1578947368421,8,1,0.175054704595186,1.7203227571115975,894291
TWM Latham,New Zealand,1421,1.168421052631579,59.208333333333336,10,6,0.22123159859008915,1.3675876010781671,848843
TWM Latham,New Zealand,1421,0.9132390745501285,59.208333333333336,10,6,0.22123159859008915,0.9628383921246924,848845
TWM Latham,New Zealand,1421,1.168421052631579,59.208333333333336,10,6,0.22123159859008915,1.3675876010781671,848847
MM Ali,England,559,1.3529411764705883,34.5,6,1,0.14376657824933686,1.4297824933687,743977
MM Ali,England,559,1.3529411764705883,34.5,6,1,0.14376657824933686,1.4297824933687,743979
SPD Smith,Australia,1119,1.2329749103942653,58.89473684210526,8,5,0.2167091586585605,1.2886060345130255,743981
MM Ali,England,550,1.1094890510948905,32.714285714285715,6,1,0.1220159151193634,1.4072053525476067,743983
SPD Smith,Australia,1119,0.8852848101265823,58.89473684210526,8,5,0.2167091586585605,0.930336639728187,743985
Sikandar Raza,Zimbabwe,630,0.9038167938931297,42.72727272727273,8,1,0.175054704595186,1.4364077815413208,919607
Shoaib Malik,Pakistan,793,1.2192691029900333,45.875,8,3,0.15789473684210525,1.3804899871056024,919611
Sikandar Raza,Zimbabwe,470,0.9688149688149689,42.72727272727273,7,1,0.3076923076923077,1.2953200645508336,919613
Sikandar Raza,Zimbabwe,470,0.9688149688149689,42.72727272727273,7,1,0.3076923076923077,1.2953200645508336,919615
V Kohli,India,877,1.0861486486486487,64.07692307692308,10,2,0.17583558231264274,1.243391946539232,903593
WTS Porterfield,Ireland,362,1.0224358974358974,40.22222222222222,8,1,0.21875,1.1302083333333333,919617
Q de Kock,South Africa,1176,1.323424494649227,65.47058823529412,9,6,0.24471744471744472,1.49375550507626,903595
R Mutumbami,Zimbabwe,470,0.9006410256410257,42.72727272727273,6,1,0.3076923076923077,1.2953200645508336,924627
V Kohli,India,877,1.0861486486486487,64.07692307692308,10,2,0.17583558231264274,1.243391946539232,903597
WP Masakadza,Zimbabwe,470,0.9688149688149689,42.72727272727273,7,1,0.3076923076923077,1.2953200645508336,924629
Samiullah Shenwari,Afghanistan,394,0.8888888888888888,35.81818181818182,8,1,0.1812227074235808,1.7909388646288211,924633
Q de Kock,South Africa,1176,1.323424494649227,65.47058823529412,9,6,0.24471744471744472,1.7206234643734646,903599
V Kohli,India,877,1.0861486486486487,64.07692307692308,10,2,0.17583558231264274,1.243391946539232,903601
Sikandar Raza,Zimbabwe,470,0.9688149688149689,42.72727272727273,7,1,0.3076923076923077,1.2953200645508336,931390
Sikandar Raza,Zimbabwe,470,0.9688149688149689,42.72727272727273,7,1,0.3076923076923077,1.2953200645508336,931392
Younis Khan,Pakistan,618,1.2192691029900333,56.18181818181818,4,1,0.12479311486262827,1.3804899871056024,902641
Sikandar Raza,Zimbabwe,470,0.9688149688149689,42.72727272727273,7,1,0.3076923076923077,1.2953200645508336,931394
Wahab Riaz,Pakistan,618,1.2192691029900333,56.18181818181818,7,2,0.12479311486262827,1.3804899871056024,902643
JWA Taylor,England,950,1.0100334448160535,47.5,7,2,0.16279069767441862,1.30941946012819,902645
Shoaib Malik,Pakistan,793,1.2192691029900333,56.18181818181818,8,3,0.15789473684210525,1.3804899871056024,902647
WP Masakadza,Zimbabwe,706,0.8683886838868389,34.6875,8,2,0.30695652173913046,1.0965077888863055,953335
TWM Latham,New Zealand,1070,1.4038929440389294,44.31578947368421,10,4,0.21859474804826118,1.599322113198653,914207
TWM Latham,New Zealand,1070,0.874897792313982,42.8,10,4,0.21859474804826118,0.9400217722742693,914209
Samiullah Shenwari,Afghanistan,357,0.9259259259259259,38.75,7,1,0.14732510288065845,1.5471835036948538,953337
TM Dilshan,Sri Lanka,1019,0.8505843071786311,50.95,8,2,0.2611464968152866,0.9327217416104192,914211
Samiullah Shenwari,Afghanistan,357,1.1333333333333333,38.75,7,1,0.14732510288065845,1.5320987654320988,953339
Rashid Khan,Afghanistan,228,1.1333333333333333,38.75,7,1,0.12757201646090535,1.5320987654320988,953341
TM Dilshan,Sri Lanka,1019,1.0418848167539267,50.95,8,2,0.2611464968152866,1.4468155844155846,914215
Rashid Khan,Afghanistan,228,1.1333333333333333,38.75,7,1,0.12757201646090535,1.5320987654320988,953343
SPD Smith,Australia,784,1.3459119496855345,49.0,7,2,0.20221083850094365,1.328712177766698,895807
SPD Smith,Australia,784,1.3459119496855345,49.0,7,2,0.20221083850094365,1.328712177766698,895809
SPD Smith,Australia,784,1.3459119496855345,49.0,7,2,0.20221083850094365,1.328712177766698,895811
