match_id,match_date,team,opponent,location,opponent_base,opponent_trend,opponent_trend_predict,opponent_mean,location_base,location_trend,location_trend_predict,location_mean,current_base,current_trend,current_trend_predict,current_mean,is_train,target_score,win,runs_scored,noise
433606,2011-04-02,India,Sri Lanka,Mumbai,303.8,-28.40000000000001,133.39999999999995,218.6,265.40000000000003,3.8,288.20000000000005,276.8,265.40000000000003,3.8,288.20000000000005,276.8,True,274,1,277,True
503363,2011-04-09,Bangladesh,Australia,Mirpur,91.00000000000001,12.999999999999993,130.0,110.5,285.3,-33.5,84.30000000000001,184.8,285.3,-33.5,84.30000000000001,184.8,True,270,0,210,False
503364,2011-04-11,Australia,Bangladesh,Mirpur,224.66666666666666,8.000000000000002,256.6666666666667,240.66666666666666,270.0,0.0,270.0,270.0,272.79999999999995,-4.800000000000001,243.99999999999994,258.4,True,229,1,232,False
503365,2011-04-13,Bangladesh,Australia,Mirpur,25.00000000000007,62.499999999999964,274.99999999999994,150.0,205.8,-7.800000000000002,159.0,182.4,205.8,-7.800000000000002,159.0,182.4,True,361,0,295,False
489213,2011-04-23,Pakistan,West Indies,St Lucia,232.0,0.0,232.0,232.0,330.5,-20.900000000000006,205.09999999999997,267.8,330.5,-20.900000000000006,205.09999999999997,267.8,True,221,1,222,True
489214,2011-04-25,Pakistan,West Indies,St Lucia,232.0,0.0,232.0,232.0,330.5,-20.900000000000006,205.09999999999997,267.8,330.5,-20.900000000000006,205.09999999999997,267.8,True,220,1,223,True
489215,2011-04-28,Pakistan,West Indies,Barbados,232.0,0.0,232.0,232.0,330.5,-20.900000000000006,205.09999999999997,267.8,330.5,-20.900000000000006,205.09999999999997,267.8,True,171,1,177,True
489217,2011-05-05,West Indies,Pakistan,Guyana,116.19999999999999,18.400000000000006,226.60000000000002,171.4,264.0,0.0,264.0,264.0,229.8,-9.999999999999998,169.8,199.8,True,139,1,140,False
489221,2011-06-06,India,West Indies,Trinidad,326.70000000000005,-15.300000000000002,234.90000000000003,280.8,-30.999999999999943,221.99999999999997,635.0,302.0,265.40000000000003,3.8,288.20000000000005,276.8,True,214,1,217,False
489223,2011-06-11,India,West Indies,Antigua,326.70000000000005,-15.300000000000002,234.90000000000003,280.8,265.40000000000003,3.8,288.20000000000005,276.8,265.40000000000003,3.8,288.20000000000005,276.8,True,225,1,228,True
489224,2011-06-13,India,West Indies,Antigua,326.70000000000005,-15.300000000000002,234.90000000000003,280.8,265.40000000000003,3.8,288.20000000000005,276.8,265.40000000000003,3.8,288.20000000000005,276.8,True,249,0,146,True
489225,2011-06-16,West Indies,India,Jamaica,111.5,37.1,297.0,204.25,241.0,0.0,241.0,241.0,182.2,11.200000000000003,249.4,215.8,True,251,1,255,False
474468,2011-07-01,England,Sri Lanka,Leeds,239.0,-4.999999999999998,224.0,231.5,275.0,0.0,275.0,275.0,276.20000000000005,-12.400000000000006,201.8,239.0,True,309,0,240,False
474469,2011-07-03,Sri Lanka,England,London,218.10000000000002,8.1,266.70000000000005,242.4,331.09999999999997,-9.9,271.69999999999993,301.4,331.09999999999997,-9.9,271.69999999999993,301.4,True,246,1,249,True
474471,2011-07-09,Sri Lanka,England,Manchester,218.10000000000002,8.1,266.70000000000005,242.4,331.09999999999997,-9.9,271.69999999999993,301.4,331.09999999999997,-9.9,271.69999999999993,301.4,True,268,0,252,True
516206,2011-08-10,Australia,Sri Lanka,Pallekele International Cricket Stadium,256.66666666666663,-6.999999999999998,228.66666666666663,242.66666666666666,227.79999999999998,16.800000000000004,328.6,278.2,227.79999999999998,16.800000000000004,328.6,278.2,True,191,1,192,True
522246,2011-08-12,Zimbabwe,Bangladesh,Harare Sports Club,93.19999999999999,25.800000000000004,248.0,170.6,273.70000000000005,-30.300000000000008,91.9,182.8,167.0,20.800000000000004,291.8,229.4,True,184,1,186,False
522247,2011-08-14,Zimbabwe,Bangladesh,Harare Sports Club,93.19999999999999,25.800000000000004,248.0,170.6,273.70000000000005,-30.300000000000008,91.9,182.8,167.0,20.800000000000004,291.8,229.4,True,188,1,191,False
516207,2011-08-14,Australia,Sri Lanka,Hambantota,256.66666666666663,-6.999999999999998,228.66666666666663,242.66666666666666,227.79999999999998,16.800000000000004,328.6,278.2,227.79999999999998,16.800000000000004,328.6,278.2,True,208,1,211,True
516208,2011-08-16,Australia,Sri Lanka,Hambantota,256.66666666666663,-6.999999999999998,228.66666666666663,242.66666666666666,227.79999999999998,16.800000000000004,328.6,278.2,227.79999999999998,16.800000000000004,328.6,278.2,True,286,0,208,True
522248,2011-08-16,Bangladesh,Zimbabwe,Harare Sports Club,304.6,-26.60000000000001,144.99999999999997,224.8,180.0,3.9999999999999987,192.0,186.0,145.2,9.200000000000003,200.4,172.8,True,250,0,245,False
522249,2011-08-19,Bangladesh,Zimbabwe,Bulawayo,304.6,-26.60000000000001,144.99999999999997,224.8,320.0,0.0,320.0,320.0,145.2,9.200000000000003,200.4,172.8,True,199,1,203,False
516209,2011-08-20,Australia,Sri Lanka,Colombo,256.66666666666663,-6.999999999999998,228.66666666666663,242.66666666666666,176.0,0.0,176.0,176.0,227.79999999999998,16.800000000000004,328.6,278.2,True,132,1,133,False
522250,2011-08-21,Zimbabwe,Bangladesh,Bulawayo,195.7,3.900000000000001,219.1,207.4,364.8,-44.20000000000001,99.59999999999997,232.2,276.40000000000003,-11.000000000000004,210.4,243.4,True,253,0,160,False
516210,2011-08-22,Sri Lanka,Australia,Colombo,147.7,12.900000000000002,225.1,186.4,344.90000000000003,-31.500000000000007,155.89999999999998,250.4,302.9,-25.900000000000006,147.49999999999994,225.2,True,211,1,213,False
474478,2011-09-06,England,India,Southampton,293.5,-1.9000000000000006,284.0,288.75,289.3333333333333,-15.999999999999993,225.33333333333334,257.3333333333333,215.49999999999997,8.900000000000002,268.9,242.2,True,187,1,188,False
523732,2011-09-08,Zimbabwe,Pakistan,Bulawayo,278.0,-28.499999999999993,164.00000000000003,221.0,364.8,-44.20000000000001,99.59999999999997,232.2,276.40000000000003,-11.000000000000004,210.4,243.4,True,247,0,242,False
523733,2011-09-11,Pakistan,Zimbabwe,Harare Sports Club,388.66666666666663,-49.999999999999986,188.66666666666669,288.6666666666667,316.20000000000005,-27.800000000000008,149.4,232.8,316.20000000000005,-27.800000000000008,149.4,232.8,True,225,1,228,True
523734,2011-09-14,Zimbabwe,Pakistan,Harare Sports Club,247.5,-10.200000000000001,196.5,222.0,59.89999999999995,37.90000000000001,287.30000000000007,173.6,223.70000000000002,1.7000000000000015,233.90000000000003,228.8,True,270,0,242,False
523804,2011-09-19,Canada,Ireland,Dublin,154.0,0.0,154.0,154.0,229.1,-7.300000000000002,185.29999999999998,207.2,229.1,-7.300000000000002,185.29999999999998,207.2,True,328,0,195,True
523805,2011-09-20,Canada,Ireland,Dublin,154.0,0.0,154.0,154.0,229.1,-7.300000000000002,185.29999999999998,207.2,229.1,-7.300000000000002,185.29999999999998,207.2,True,249,0,193,True
531983,2011-10-13,Bangladesh,West Indies,Mirpur,433.9999999999999,-187.99999999999994,-129.9999999999999,152.0,205.8,-7.800000000000002,159.0,182.4,77.70000000000002,34.9,287.1,182.4,True,298,0,258,False
521218,2011-10-14,England,India,Hyderabad,293.5,-1.9000000000000006,284.0,288.75,215.49999999999997,8.900000000000002,268.9,242.2,215.49999999999997,8.900000000000002,268.9,242.2,True,300,0,174,True
531984,2011-10-15,West Indies,Bangladesh,Mirpur,218.0,17.800000000000004,307.0,262.5,-73.99999999999994,185.99999999999997,483.99999999999994,205.0,144.7,28.900000000000002,318.1,231.4,True,220,1,221,False
521219,2011-10-17,India,England,Delhi,262.8,2.599999999999998,278.4,270.6,255.89999999999998,-0.8999999999999999,250.49999999999997,253.2,255.89999999999998,-0.8999999999999999,250.49999999999997,253.2,True,237,1,238,True
531985,2011-10-18,Bangladesh,West Indies,Chittagong,200.66666666666663,-12.999999999999991,148.66666666666666,174.66666666666666,199.5,5.100000000000001,230.10000000000002,214.8,199.5,5.100000000000001,230.10000000000002,214.8,True,61,1,62,True
521220,2011-10-20,India,England,Chandigarh,262.8,2.599999999999998,278.4,270.6,321.6666666666667,-15.499999999999996,259.6666666666667,290.6666666666667,255.89999999999998,-0.8999999999999999,250.49999999999997,253.2,True,298,1,300,False
527014,2011-10-20,New Zealand,Zimbabwe,Harare Sports Club,278.5,-5.9,243.1,260.8,278.5,-5.9,243.1,260.8,278.5,-5.9,243.1,260.8,True,231,1,232,True
527015,2011-10-22,New Zealand,Zimbabwe,Harare Sports Club,278.5,-5.9,243.1,260.8,278.5,-5.9,243.1,260.8,278.5,-5.9,243.1,260.8,True,259,1,261,True
521221,2011-10-23,India,England,Mumbai,262.8,2.599999999999998,278.4,270.6,255.89999999999998,-0.8999999999999999,250.49999999999997,253.2,255.89999999999998,-0.8999999999999999,250.49999999999997,253.2,True,220,1,223,True
514026,2011-10-23,Australia,South Africa,Port Elizabeth,249.1,-2.3000000000000007,235.29999999999998,242.2,204.29999999999998,17.1,306.9,255.6,204.29999999999998,17.1,306.9,255.6,True,303,0,223,True
521222,2011-10-25,England,India,Kolkata,317.4,-16.400000000000002,218.99999999999997,268.2,260.40000000000003,-2.200000000000001,247.20000000000002,253.8,260.40000000000003,-2.200000000000001,247.20000000000002,253.8,True,271,0,176,True
527016,2011-10-25,Zimbabwe,New Zealand,Bulawayo,120.33333333333337,48.499999999999986,314.3333333333333,217.33333333333334,364.8,-44.20000000000001,99.59999999999997,232.2,217.8,5.0,247.8,232.8,True,328,1,329,False
514027,2011-10-28,Australia,South Africa,Durban,249.1,-2.3000000000000007,235.29999999999998,242.2,286.0,0.0,286.0,286.0,204.29999999999998,17.1,306.9,255.6,True,222,1,227,False
530427,2011-11-11,Pakistan,Sri Lanka,Dubai International Cricket Stadium,203.90000000000003,20.9,329.3,266.6,208.70000000000002,4.8999999999999995,238.10000000000002,223.4,208.70000000000002,4.8999999999999995,238.10000000000002,223.4,True,131,1,132,True
530428,2011-11-14,Pakistan,Sri Lanka,Dubai International Cricket Stadium,203.90000000000003,20.9,329.3,266.6,208.70000000000002,4.8999999999999995,238.10000000000002,223.4,208.70000000000002,4.8999999999999995,238.10000000000002,223.4,True,235,0,210,True
530429,2011-11-18,Sri Lanka,Pakistan,Dubai International Cricket Stadium,304.5,-24.900000000000002,155.1,229.8,27.000000000000085,103.99999999999994,338.9999999999999,183.0,228.70000000000002,-10.100000000000001,168.10000000000002,198.4,True,257,0,236,False
530430,2011-11-20,Sri Lanka,Pakistan,Sharjah Cricket Stadium,304.5,-24.900000000000002,155.1,229.8,228.70000000000002,-10.100000000000001,168.10000000000002,198.4,228.70000000000002,-10.100000000000001,168.10000000000002,198.4,True,200,0,174,True
530431,2011-11-23,Pakistan,Sri Lanka,Abu Dhabi,346.00000000000006,-26.40000000000001,187.6,266.8,229.0,0.30000000000000165,230.5,229.75,182.99999999999997,13.200000000000005,262.2,222.6,True,218,1,219,False
536929,2011-11-29,India,West Indies,Cuttack,352.7,-25.10000000000001,202.09999999999994,277.4,232.5,7.1,275.1,253.8,232.5,7.1,275.1,253.8,True,211,1,213,True
538069,2011-12-01,Pakistan,Bangladesh,Mirpur,280.0,13.500000000000002,347.5,313.75,151.00000000000006,81.99999999999997,397.0,274.0,182.99999999999997,13.200000000000005,262.2,222.6,True,91,1,93,False
536930,2011-12-02,India,West Indies,Visakhapatnam,352.7,-25.10000000000001,202.09999999999994,277.4,232.5,7.1,275.1,253.8,232.5,7.1,275.1,253.8,True,269,1,270,True
538070,2011-12-03,Bangladesh,Pakistan,Mirpur,257.66666666666663,-59.49999999999997,19.666666666666742,138.66666666666666,180.4,-6.6000000000000005,140.8,160.6,233.39999999999998,-15.400000000000002,140.99999999999997,187.2,True,262,0,186,False
536931,2011-12-05,India,West Indies,Ahmedabad,352.7,-25.10000000000001,202.09999999999994,277.4,232.5,7.1,275.1,253.8,232.5,7.1,275.1,253.8,True,260,0,244,True
538071,2011-12-06,Bangladesh,Pakistan,Chittagong,257.66666666666663,-59.49999999999997,19.666666666666742,138.66666666666666,233.39999999999998,-15.400000000000002,140.99999999999997,187.2,233.39999999999998,-15.400000000000002,140.99999999999997,187.2,True,177,0,119,True
536932,2011-12-08,West Indies,India,Indore,215.8,9.000000000000002,269.8,242.8,180.20000000000002,13.200000000000001,259.40000000000003,219.8,180.20000000000002,13.200000000000001,259.40000000000003,219.8,True,418,0,265,True
536933,2011-12-11,West Indies,India,Chennai,215.8,9.000000000000002,269.8,242.8,180.20000000000002,13.200000000000001,259.40000000000003,219.8,180.20000000000002,13.200000000000001,259.40000000000003,219.8,True,267,0,233,True
514035,2012-01-11,Sri Lanka,South Africa,Paarl,209.0,0.0,209.0,209.0,210.3,-3.300000000000001,190.5,200.4,210.3,-3.300000000000001,190.5,200.4,True,301,0,43,True
514036,2012-01-14,South Africa,Sri Lanka,East London,301.0,0.0,301.0,301.0,277.59999999999997,-0.3999999999999996,275.2,276.4,277.59999999999997,-0.3999999999999996,275.2,276.4,True,236,1,237,True
514038,2012-01-20,Sri Lanka,South Africa,Kimberley,182.0,26.999999999999993,263.0,222.5,101.89999999999998,29.50000000000001,278.90000000000003,190.4,101.89999999999998,29.50000000000001,278.90000000000003,190.4,True,299,1,304,True
514039,2012-01-22,Sri Lanka,South Africa,Johannesburg,182.0,26.999999999999993,263.0,222.5,212.0,0.0,212.0,212.0,101.89999999999998,29.50000000000001,278.90000000000003,190.4,True,312,1,314,False
520592,2012-02-03,Zimbabwe,New Zealand,Dunedin,120.33333333333337,48.499999999999986,314.3333333333333,217.33333333333334,217.8,5.0,247.8,232.8,217.8,5.0,247.8,232.8,True,248,0,158,True
520593,2012-02-06,Zimbabwe,New Zealand,Whangarei,120.33333333333337,48.499999999999986,314.3333333333333,217.33333333333334,217.8,5.0,247.8,232.8,217.8,5.0,247.8,232.8,True,372,0,231,True
518957,2012-02-08,India,Sri Lanka,Perth,303.8,-28.40000000000001,133.39999999999995,218.6,205.2,27.800000000000008,372.0,288.6,205.2,27.800000000000008,372.0,288.6,True,233,1,234,True
520594,2012-02-09,Zimbabwe,New Zealand,Napier,120.33333333333337,48.499999999999986,314.3333333333333,217.33333333333334,217.8,5.0,247.8,232.8,217.8,5.0,247.8,232.8,True,373,0,171,True
518958,2012-02-10,Sri Lanka,Australia,Perth,147.7,12.900000000000002,225.1,186.4,233.0,0.0,233.0,233.0,149.09999999999997,20.500000000000007,272.1,210.6,True,231,0,226,False
518959,2012-02-12,India,Australia,Adelaide Oval,255.0,-3.600000000000002,233.39999999999998,244.2,205.2,27.800000000000008,372.0,288.6,205.2,27.800000000000008,372.0,288.6,True,269,1,270,True
531631,2012-02-13,Pakistan,England,Abu Dhabi,295.6666666666667,-14.499999999999995,237.6666666666667,266.6666666666667,229.0,0.30000000000000165,230.5,229.75,287.5,-18.1,178.89999999999998,233.2,True,260,0,130,False
531632,2012-02-15,Pakistan,England,Abu Dhabi,295.6666666666667,-14.499999999999995,237.6666666666667,266.6666666666667,229.0,0.30000000000000165,230.5,229.75,287.5,-18.1,178.89999999999998,233.2,True,250,0,230,False
531633,2012-02-18,England,Pakistan,Dubai International Cricket Stadium,277.0,-6.800000000000002,243.0,260.0,256.6,-1.2000000000000002,249.40000000000003,253.0,256.6,-1.2000000000000002,249.40000000000003,253.0,True,222,1,226,True
543881,2012-02-18,Kenya,Ireland,Mombasa Sports Club Ground,164.1,-4.300000000000003,138.29999999999998,151.2,164.1,-4.300000000000003,138.29999999999998,151.2,164.1,-4.300000000000003,138.29999999999998,151.2,True,200,1,201,True
518962,2012-02-19,India,Australia,Brisbane,255.0,-3.600000000000002,233.39999999999998,244.2,258.0,0.0,258.0,258.0,205.2,27.800000000000008,372.0,288.6,True,288,0,178,False
543882,2012-02-20,Kenya,Ireland,Mombasa Sports Club Ground,164.1,-4.300000000000003,138.29999999999998,151.2,164.1,-4.300000000000003,138.29999999999998,151.2,164.1,-4.300000000000003,138.29999999999998,151.2,True,237,0,120,True
531634,2012-02-21,England,Pakistan,Dubai International Cricket Stadium,277.0,-6.800000000000002,243.0,260.0,256.6,-1.2000000000000002,249.40000000000003,253.0,256.6,-1.2000000000000002,249.40000000000003,253.0,True,237,1,241,True
518963,2012-02-21,India,Sri Lanka,Brisbane,303.8,-28.40000000000001,133.39999999999995,218.6,258.0,0.0,258.0,258.0,205.2,27.800000000000008,372.0,288.6,True,289,0,238,False
518964,2012-02-24,Sri Lanka,Australia,Hobart,147.7,12.900000000000002,225.1,186.4,179.0,0.0,179.0,179.0,205.29999999999998,12.300000000000004,279.1,242.2,True,280,1,283,False
520600,2012-02-25,South Africa,New Zealand,Wellington,177.0,15.999999999999995,225.0,201.0,258.9,9.500000000000002,315.9,287.4,258.9,9.500000000000002,315.9,287.4,True,253,1,254,True
518965,2012-02-26,India,Australia,Sydney Cricket Ground,255.0,-3.600000000000002,233.39999999999998,244.2,205.2,27.800000000000008,372.0,288.6,205.2,27.800000000000008,372.0,288.6,True,252,0,165,True
518966,2012-02-28,India,Sri Lanka,Hobart,303.8,-28.40000000000001,133.39999999999995,218.6,205.2,27.800000000000008,372.0,288.6,205.2,27.800000000000008,372.0,288.6,True,320,1,321,True
520601,2012-02-29,South Africa,New Zealand,Napier,177.0,15.999999999999995,225.0,201.0,258.9,9.500000000000002,315.9,287.4,258.9,9.500000000000002,315.9,287.4,True,230,1,231,True
518967,2012-03-02,Australia,Sri Lanka,Melbourne Cricket Ground,215.4,8.000000000000002,263.40000000000003,239.4,252.5,3.5000000000000004,273.5,263.0,248.1,5.300000000000002,279.9,264.0,True,238,0,229,False
520602,2012-03-03,South Africa,New Zealand,Auckland,177.0,15.999999999999995,225.0,201.0,258.9,9.500000000000002,315.9,287.4,258.9,9.500000000000002,315.9,287.4,True,206,1,208,True
518968,2012-03-04,Sri Lanka,Australia,Brisbane,205.6,1.8000000000000005,216.4,211.0,-58.999999999999886,173.99999999999991,462.9999999999999,202.0,235.89999999999998,9.100000000000001,290.5,263.2,True,321,0,306,False
518969,2012-03-06,Sri Lanka,Australia,Adelaide Oval,205.6,1.8000000000000005,216.4,211.0,238.0,0.0,238.0,238.0,235.89999999999998,9.100000000000001,290.5,263.2,True,271,1,274,False
518970,2012-03-08,Sri Lanka,Australia,Adelaide Oval,205.6,1.8000000000000005,216.4,211.0,238.0,0.0,238.0,238.0,235.89999999999998,9.100000000000001,290.5,263.2,True,231,0,215,False
535794,2012-03-11,Bangladesh,Pakistan,Mirpur,257.66666666666663,-59.49999999999997,19.666666666666742,138.66666666666666,180.4,-6.6000000000000005,140.8,160.6,233.39999999999998,-15.400000000000002,140.99999999999997,187.2,True,262,0,241,False
535795,2012-03-13,Sri Lanka,India,Mirpur,265.9,5.700000000000002,300.09999999999997,283.0,81.00000000000004,65.99999999999997,278.99999999999994,180.0,235.89999999999998,9.100000000000001,290.5,263.2,True,304,0,254,False
535796,2012-03-15,Pakistan,Sri Lanka,Mirpur,346.00000000000006,-26.40000000000001,187.6,266.8,259.5,3.4000000000000017,276.5,268.0,214.0,6.000000000000002,250.0,232.0,True,188,1,189,False
540168,2012-03-16,West Indies,Australia,St Vincent,276.0,-52.99999999999999,117.00000000000003,196.5,245.0,0.0,245.0,245.0,180.20000000000002,13.200000000000001,259.40000000000003,219.8,True,204,0,140,False
535797,2012-03-16,Bangladesh,India,Mirpur,286.8,-14.600000000000003,199.2,243.0,180.4,-6.6000000000000005,140.8,160.6,233.39999999999998,-15.400000000000002,140.99999999999997,187.2,True,289,1,293,False
535798,2012-03-18,India,Pakistan,Mirpur,335.00000000000006,-10.800000000000004,270.20000000000005,302.6,273.7,7.900000000000001,321.1,297.4,333.20000000000005,-7.8000000000000025,286.40000000000003,309.8,True,329,1,330,False
535800,2012-03-22,Bangladesh,Pakistan,Mirpur,257.66666666666663,-59.49999999999997,19.666666666666742,138.66666666666666,180.4,-6.6000000000000005,140.8,160.6,233.39999999999998,-15.400000000000002,140.99999999999997,187.2,True,236,0,234,False
540171,2012-03-23,Australia,West Indies,St Lucia,298.8,-7.4,254.4,276.6,311.6,-18.600000000000005,200.0,255.8,311.6,-18.600000000000005,200.0,255.8,True,294,0,252,True
540172,2012-03-25,West Indies,Australia,St Lucia,158.0,35.49999999999999,300.0,229.0,172.0,36.49999999999999,318.0,245.0,64.49999999999994,51.500000000000014,373.50000000000006,219.0,True,281,0,251,False
562440,2012-06-09,Pakistan,Sri Lanka,Pallekele International Cricket Stadium,346.00000000000006,-26.40000000000001,187.6,266.8,221.2,12.000000000000005,293.20000000000005,257.2,221.2,12.000000000000005,293.20000000000005,257.2,True,280,0,204,True
562442,2012-06-16,Pakistan,Sri Lanka,Colombo,346.00000000000006,-26.40000000000001,187.6,266.8,368.5,-41.3,162.0,265.25,221.2,12.000000000000005,293.20000000000005,257.2,True,243,0,199,False
562443,2012-06-18,Sri Lanka,Pakistan,Colombo,209.4,7.800000000000002,256.20000000000005,232.8,271.3,-12.100000000000003,198.7,235.0,287.40000000000003,-11.200000000000003,220.20000000000002,253.8,True,247,1,248,False
534210,2012-06-19,England,West Indies,London,189.5,21.000000000000004,294.5,242.0,314.1,-16.500000000000004,215.1,264.6,256.6,-1.2000000000000002,249.40000000000003,253.0,True,238,1,239,False
534215,2012-06-29,Australia,England,London,280.0,-5.000000000000001,250.0,265.0,246.0,9.200000000000005,292.0,269.0,305.70000000000005,-14.700000000000005,217.5,261.6,True,272,0,257,False
534216,2012-07-01,England,Australia,London,259.9,7.500000000000002,304.9,282.4,254.60000000000002,0.4000000000000003,257.0,255.8,266.6,-2.200000000000001,253.4,260.0,True,251,1,252,False
555892,2012-07-05,Afghanistan,Ireland,Dublin,278.5,-35.10000000000001,102.99999999999994,190.75,278.5,-35.10000000000001,102.99999999999994,190.75,278.5,-35.10000000000001,102.99999999999994,190.75,True,163,0,104,True
534218,2012-07-07,England,Australia,Chester-le-Street,259.9,7.500000000000002,304.9,282.4,340.0,-32.999999999999986,241.00000000000006,290.5,266.6,-2.200000000000001,253.4,260.0,True,200,1,201,False
560924,2012-07-07,New Zealand,West Indies,Jamaica,429.30000000000007,-47.50000000000001,144.3,286.8,429.30000000000007,-47.50000000000001,144.3,286.8,429.30000000000007,-47.50000000000001,144.3,286.8,True,315,0,260,True
560925,2012-07-11,West Indies,New Zealand,St Kitts,68.66666666666669,68.99999999999999,344.66666666666663,206.66666666666666,248.0,0.0,248.0,248.0,254.2,7.0,296.2,275.2,True,249,0,161,False
560926,2012-07-14,New Zealand,West Indies,St Kitts,249.0,0.0,249.0,249.0,249.0,0.0,249.0,249.0,350.70000000000005,-29.50000000000001,173.7,262.2,True,264,0,240,False
560927,2012-07-16,New Zealand,West Indies,St Kitts,249.0,0.0,249.0,249.0,249.0,0.0,249.0,249.0,350.70000000000005,-29.50000000000001,173.7,262.2,True,241,0,221,False
564781,2012-07-21,Sri Lanka,India,Hambantota,265.9,5.700000000000002,300.09999999999997,283.0,321.3333333333333,-22.99999999999999,229.33333333333337,275.3333333333333,287.40000000000003,-11.200000000000003,220.20000000000002,253.8,True,314,0,293,False
564782,2012-07-24,Sri Lanka,India,Hambantota,265.9,5.700000000000002,300.09999999999997,283.0,321.3333333333333,-22.99999999999999,229.33333333333337,275.3333333333333,287.40000000000003,-11.200000000000003,220.20000000000002,253.8,True,138,1,139,False
564783,2012-07-28,India,Sri Lanka,Colombo,240.1,-4.899999999999998,210.70000000000002,225.4,246.2,19.800000000000008,365.0,305.6,336.8,-24.800000000000008,187.99999999999997,262.4,True,286,1,288,False
564784,2012-07-31,India,Sri Lanka,Colombo,240.1,-4.899999999999998,210.70000000000002,225.4,246.2,19.800000000000008,365.0,305.6,336.8,-24.800000000000008,187.99999999999997,262.4,True,251,1,255,False
564785,2012-08-04,Sri Lanka,India,Pallekele International Cricket Stadium,265.90000000000003,3.300000000000001,285.70000000000005,275.8,312.99999999999994,-23.499999999999982,219.0,266.0,209.99999999999997,13.200000000000005,289.2,249.6,True,294,0,274,False
571947,2012-08-25,Afghanistan,Australia,Sharjah Cricket Association Stadium,278.5,-35.10000000000001,102.99999999999994,190.75,278.5,-35.10000000000001,102.99999999999994,190.75,278.5,-35.10000000000001,102.99999999999994,190.75,True,272,0,206,True
534229,2012-08-28,England,South Africa,Southampton,219.2,8.200000000000005,268.40000000000003,243.8,289.3333333333333,-15.999999999999993,225.33333333333334,257.3333333333333,266.6,-2.200000000000001,253.4,260.0,True,287,0,207,False
571145,2012-08-28,Australia,Pakistan,Sharjah Cricket Stadium,292.6,-13.800000000000002,209.8,251.2,225.1,5.500000000000002,258.1,241.6,225.1,5.500000000000002,258.1,241.6,True,198,1,199,True
534230,2012-08-31,England,South Africa,London,219.2,8.200000000000005,268.40000000000003,243.8,254.60000000000002,0.4000000000000003,257.0,255.8,266.6,-2.200000000000001,253.4,260.0,True,211,1,212,False
571146,2012-08-31,Pakistan,Australia,Abu Dhabi,214.5,0.9000000000000002,219.9,217.2,229.0,0.30000000000000165,230.5,229.75,317.40000000000003,-21.000000000000004,191.4,254.4,True,248,1,249,False
534231,2012-09-02,England,South Africa,London,219.2,8.200000000000005,268.40000000000003,243.8,254.60000000000002,0.4000000000000003,257.0,255.8,266.6,-2.200000000000001,253.4,260.0,True,220,1,224,False
571147,2012-09-03,Australia,Pakistan,Sharjah Cricket Stadium,295.20000000000005,-14.800000000000002,206.40000000000003,250.8,263.90000000000003,-4.500000000000002,236.90000000000003,250.4,263.90000000000003,-4.500000000000002,236.90000000000003,250.4,True,244,1,250,True
534232,2012-09-05,South Africa,England,Nottingham,291.0,-17.600000000000005,185.39999999999998,238.2,83.0,0.0,83.0,83.0,343.5,-25.900000000000002,188.1,265.8,True,182,1,186,False
587471,2012-11-30,Bangladesh,West Indies,Khulna,200.66666666666663,-12.999999999999991,148.66666666666666,174.66666666666666,233.39999999999998,-15.400000000000002,140.99999999999997,187.2,233.39999999999998,-15.400000000000002,140.99999999999997,187.2,True,199,1,201,True
587472,2012-12-02,West Indies,Bangladesh,Khulna,317.1,-33.70000000000001,114.89999999999998,216.0,199.0,0.0,199.0,199.0,297.0,-15.200000000000003,205.79999999999998,251.4,True,292,0,132,False
587473,2012-12-05,West Indies,Bangladesh,Mirpur,317.1,-33.70000000000001,114.89999999999998,216.0,-73.99999999999994,185.99999999999997,483.99999999999994,205.0,297.0,-15.200000000000003,205.79999999999998,251.4,True,227,1,228,False
587474,2012-12-07,Bangladesh,West Indies,Mirpur,149.79999999999998,19.600000000000005,267.4,208.6,104.99999999999999,20.000000000000004,225.0,165.0,210.6,2.000000000000001,222.6,216.6,True,211,0,136,False
587475,2012-12-08,Bangladesh,West Indies,Mirpur,149.79999999999998,19.600000000000005,267.4,208.6,104.99999999999999,20.000000000000004,225.0,165.0,210.6,2.000000000000001,222.6,216.6,True,217,1,221,False
589308,2012-12-30,Pakistan,India,Chennai,303.59999999999997,-0.40000000000000024,301.2,302.4,313.20000000000005,-20.800000000000008,188.4,250.8,313.20000000000005,-20.800000000000008,188.4,250.8,True,227,1,228,True
589309,2013-01-03,India,Pakistan,Kolkata,345.0,-20.400000000000006,222.59999999999997,283.8,271.0,0.0,271.0,271.0,295.6,-14.400000000000006,209.2,252.4,True,250,0,165,False
589310,2013-01-06,Pakistan,India,Delhi,310.7,-7.100000000000002,268.09999999999997,289.4,227.5,2.5000000000000004,242.5,235.0,227.5,2.5000000000000004,242.5,235.0,True,167,0,157,True
565812,2013-01-11,India,England,Rajkot,354.6,-22.400000000000006,220.2,287.4,360.0,26.999999999999993,441.0,400.5,289.5,-20.5,166.5,228.0,True,325,0,316,False
573014,2013-01-11,Sri Lanka,Australia,Melbourne Cricket Ground,205.6,1.8000000000000005,216.4,211.0,204.0,16.999999999999996,255.0,229.5,209.99999999999997,13.200000000000005,289.2,249.6,True,305,0,198,False
